월,일,시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%),PM2.5
1.0,1.0,0.0,0.1548183254344391,0.4108333333333334,0.0332480818414322,0.0,0.8300000000000001,0.052
1.0,1.0,1.0,0.1421800947867298,0.1486111111111111,0.0306905370843989,0.0,0.853,0.072
1.0,1.0,2.0,0.1737756714060031,0.2038888888888889,0.0409207161125319,0.0,0.802,0.068
1.0,1.0,3.0,0.1690363349131121,0.3305555555555555,0.0485933503836317,0.0,0.816,0.064
1.0,1.0,4.0,0.1690363349131121,0.0,0.0076726342710997,0.0,0.8270000000000001,0.064
1.0,1.0,5.0,0.1437598736176935,0.1763888888888889,0.0153452685421994,0.0,0.858,0.06
1.0,1.0,6.0,0.1153238546603475,0.2416666666666666,0.0179028132992327,0.0,0.8720000000000001,0.068
1.0,1.0,7.0,0.1706161137440758,0.0,0.0102301790281329,0.0,0.8170000000000001,0.064
1.0,1.0,8.0,0.2195892575039494,0.4472222222222222,0.0230179028132992,0.0,0.651,0.068
1.0,1.0,9.0,0.2590837282780411,0.9775,0.0358056265984654,0.0,0.509,0.072
1.0,1.0,10.0,0.2480252764612954,0.8108333333333333,0.0716112531969309,0.0,0.553,0.064
1.0,1.0,11.0,0.2606635071090047,0.8058333333333334,0.0818414322250639,0.0,0.55,0.048
1.0,1.0,12.0,0.2764612954186414,0.7583333333333334,0.0588235294117647,0.0,0.484,0.052
1.0,1.0,13.0,0.2859399684044234,0.8225000000000001,0.0895140664961636,0.0,0.418,0.064
1.0,1.0,14.0,0.3033175355450237,0.8769444444444444,0.0383631713554987,0.0,0.3359999999999999,0.064
1.0,1.0,15.0,0.2812006319115324,0.7177777777777777,0.0434782608695652,0.0,0.368,0.048
1.0,1.0,16.0,0.2148499210110584,0.0,0.0076726342710997,0.0,0.631,0.04
1.0,1.0,17.0,0.1832543443917851,0.1008333333333333,0.0127877237851662,0.0,0.755,0.036
1.0,1.0,18.0,0.2022116903633491,0.0,0.0051150895140664,0.0,0.773,0.056
1.0,1.0,19.0,0.2164296998420221,0.0,0.0102301790281329,0.0,0.776,0.068
1.0,1.0,20.0,0.2338072669826224,0.0,0.0025575447570332,0.0,0.751,0.056
1.0,1.0,21.0,0.2401263823064771,0.0,0.0025575447570332,0.0,0.76,0.064
1.0,1.0,22.0,0.2480252764612954,0.0469444444444444,0.0153452685421994,0.0,0.741,0.068
1.0,1.0,23.0,0.2496050552922591,0.0,0.0102301790281329,0.0,0.782,0.076
1.0,2.0,0.0,0.2559241706161137,0.0,0.0,0.0,0.795,0.056
1.0,2.0,1.0,0.2622432859399684,0.0,0.0025575447570332,0.0,0.766,0.08
1.0,2.0,2.0,0.2654028436018957,0.0,0.0076726342710997,0.0,0.839,0.092
1.0,2.0,3.0,0.273301737756714,0.0,0.0102301790281329,0.0,0.868,0.1
1.0,2.0,4.0,0.2796208530805687,0.0,0.0,0.0,0.8770000000000001,0.096
1.0,2.0,5.0,0.2843601895734597,0.0,0.0051150895140664,0.0,0.88,0.108
1.0,2.0,6.0,0.2938388625592417,0.0,0.0051150895140664,0.0,0.883,0.108
1.0,2.0,7.0,0.3080568720379147,0.0,0.0051150895140664,0.0,0.846,0.128
1.0,2.0,8.0,0.358609794628752,0.0,0.0051150895140664,0.0,0.7320000000000001,0.14
1.0,2.0,9.0,0.3854660347551343,0.7274999999999999,0.0281329923273657,0.0,0.657,0.156
1.0,2.0,10.0,0.406003159557662,0.7908333333333333,0.0281329923273657,0.0,0.66,0.164
1.0,2.0,11.0,0.3902053712480253,0.7752777777777778,0.0741687979539642,0.0,0.6859999999999999,0.164
1.0,2.0,12.0,0.4091627172195893,0.7538888888888888,0.0537084398976982,0.0,0.592,0.136
1.0,2.0,13.0,0.4218009478672986,0.7855555555555556,0.0537084398976982,0.0,0.5700000000000001,0.16
1.0,2.0,14.0,0.4186413902053713,0.8069444444444445,0.0460358056265984,0.0,0.584,0.164
1.0,2.0,15.0,0.401263823064771,0.0,0.0051150895140664,0.0,0.685,0.132
1.0,2.0,16.0,0.3364928909952607,0.0,0.0051150895140664,0.0,0.851,0.124
1.0,2.0,17.0,0.306477093206951,0.0,0.0076726342710997,0.0,0.902,0.168
1.0,2.0,18.0,0.2859399684044234,0.0,0.0025575447570332,0.0,0.921,0.224
1.0,2.0,19.0,0.2669826224328594,0.0,0.0025575447570332,0.0,0.931,0.228
1.0,2.0,20.0,0.2543443917851501,0.0,0.0076726342710997,0.0,0.926,0.212
1.0,2.0,21.0,0.2401263823064771,0.0,0.0076726342710997,0.0,0.921,0.216
1.0,2.0,22.0,0.2369668246445497,0.0,0.0051150895140664,0.0,0.923,0.204
1.0,2.0,23.0,0.2195892575039494,0.0,0.0025575447570332,0.0,0.908,0.156
1.0,3.0,0.0,0.2116903633491311,0.0,0.0,0.0,0.907,0.164
1.0,3.0,1.0,0.2085308056872038,0.0,0.0051150895140664,0.0,0.902,0.196
1.0,3.0,2.0,0.1927330173775671,0.0,0.0025575447570332,0.0,0.8889999999999999,0.204
1.0,3.0,3.0,0.1879936808846761,0.0,0.0,0.0,0.8889999999999999,0.184
1.0,3.0,4.0,0.1864139020537125,0.0,0.0051150895140664,0.0,0.8889999999999999,0.196
1.0,3.0,5.0,0.1800947867298578,0.0,0.0,0.0,0.886,0.2
1.0,3.0,6.0,0.1816745655608214,0.0,0.0,0.0,0.8889999999999999,0.212
1.0,3.0,7.0,0.2417061611374407,0.0,0.0,0.0,0.916,0.212
1.0,3.0,8.0,0.311216429699842,0.0,0.0102301790281329,0.0,0.89,0.276
1.0,3.0,9.0,0.4028436018957346,0.0,0.0025575447570332,0.0,0.687,0.26
1.0,3.0,10.0,0.4375987361769353,0.6066666666666667,0.0153452685421994,0.0,0.526,0.228
1.0,3.0,11.0,0.4470774091627172,0.6180555555555556,0.0639386189258312,0.0,0.435,0.172
1.0,3.0,12.0,0.4612954186413902,0.6113888888888889,0.0485933503836317,0.0,0.473,0.2
1.0,3.0,13.0,0.4565560821484992,0.5883333333333334,0.0562659846547314,0.0,0.566,0.18
1.0,3.0,14.0,0.4518167456556082,0.7427777777777778,0.0332480818414322,0.0,0.5569999999999999,0.116
1.0,3.0,15.0,0.4375987361769353,0.0,0.0051150895140664,0.0,0.66,0.108
1.0,3.0,16.0,0.39652448657188,0.0,0.0076726342710997,0.0,0.7909999999999999,0.172
1.0,3.0,17.0,0.358609794628752,0.0,0.0102301790281329,0.0,0.879,0.2
1.0,3.0,18.0,0.3475513428120063,0.0,0.0102301790281329,0.0,0.896,0.18
1.0,3.0,19.0,0.358609794628752,0.0,0.0051150895140664,0.0,0.892,0.176
1.0,3.0,20.0,0.3649289099526067,0.0,0.0025575447570332,0.0,0.8839999999999999,0.164
1.0,3.0,21.0,0.3570300157977883,0.0,0.0051150895140664,0.0,0.902,0.156
1.0,3.0,22.0,0.344391785150079,0.0,0.0051150895140664,0.0,0.934,0.164
1.0,3.0,23.0,0.368088467614534,0.1422222222222222,0.0127877237851662,0.0,0.914,0.176
1.0,4.0,0.0,0.4612954186413902,0.6644444444444444,0.0639386189258312,0.0,0.6920000000000001,0.184
1.0,4.0,1.0,0.4344391785150079,0.5086111111111111,0.0306905370843989,0.0,0.785,0.208
1.0,4.0,2.0,0.4770932069510269,0.6402777777777778,0.0946291560102301,0.0,0.721,0.208
1.0,4.0,3.0,0.4707740916271722,0.6611111111111111,0.0588235294117647,0.0,0.744,0.192
1.0,4.0,4.0,0.4628751974723539,0.6841666666666667,0.0485933503836317,0.0,0.765,0.16
1.0,4.0,5.0,0.4612954186413902,0.6072222222222222,0.0562659846547314,0.0,0.786,0.152
1.0,4.0,6.0,0.4723538704581359,0.6461111111111111,0.0920716112531969,0.0,0.782,0.1
1.0,4.0,7.0,0.4691943127962086,0.7344444444444445,0.0690537084398977,0.0,0.798,0.08
1.0,4.0,8.0,0.4786729857819906,0.7130555555555556,0.0639386189258312,0.0,0.786,0.076
1.0,4.0,9.0,0.4786729857819906,0.8719444444444444,0.0306905370843989,0.0,0.7889999999999999,0.072
1.0,4.0,10.0,0.4865718799368089,0.7458333333333333,0.0409207161125319,0.0,0.7470000000000001,0.068
1.0,4.0,11.0,0.5023696682464456,0.8219444444444444,0.0255754475703324,0.0,0.687,0.06
1.0,4.0,12.0,0.5165876777251186,0.6902777777777778,0.0767263427109974,0.0,0.624,0.116
1.0,4.0,13.0,0.5165876777251186,0.6886111111111112,0.0588235294117647,0.0,0.5740000000000001,0.168
1.0,4.0,14.0,0.5213270142180095,0.6263888888888889,0.0306905370843989,0.0,0.554,0.18
1.0,4.0,15.0,0.5023696682464456,0.7091666666666667,0.0204603580562659,0.0,0.578,0.176
1.0,4.0,16.0,0.4028436018957346,0.0,0.0102301790281329,0.0,0.7889999999999999,0.176
1.0,4.0,17.0,0.3838862559241706,0.0,0.0102301790281329,0.0,0.892,0.196
1.0,4.0,18.0,0.3712480252764613,0.1441666666666666,0.0127877237851662,0.0,0.8989999999999999,0.232
1.0,4.0,19.0,0.358609794628752,0.0,0.0076726342710997,0.0,0.912,0.24
1.0,4.0,20.0,0.353870458135861,0.0,0.0025575447570332,0.0,0.937,0.252
1.0,4.0,21.0,0.3522906793048973,0.0,0.0076726342710997,0.0,0.945,0.24
1.0,4.0,22.0,0.3412322274881517,0.0,0.0051150895140664,0.0,0.952,0.24
1.0,4.0,23.0,0.3238546603475514,0.0,0.0051150895140664,0.0,0.953,0.236
1.0,5.0,0.0,0.3222748815165877,0.0,0.0051150895140664,0.0,0.957,0.256
1.0,5.0,1.0,0.334913112164297,0.0,0.0076726342710997,0.0,0.956,0.256
1.0,5.0,2.0,0.344391785150079,0.5719444444444445,0.0153452685421994,0.0,0.953,0.248
1.0,5.0,3.0,0.3380726698262243,0.0,0.0051150895140664,0.0,0.953,0.236
1.0,5.0,4.0,0.3507109004739336,0.0,0.0102301790281329,0.0,0.956,0.248
1.0,5.0,5.0,0.358609794628752,0.0,0.0076726342710997,0.0,0.955,0.244
1.0,5.0,6.0,0.3570300157977883,0.0,0.0076726342710997,0.0,0.955,0.24
1.0,5.0,7.0,0.382306477093207,0.0,0.0102301790281329,0.0,0.957,0.26
1.0,5.0,8.0,0.4218009478672986,0.3611111111111111,0.0332480818414322,0.0,0.873,0.276
1.0,5.0,9.0,0.4486571879936809,0.47,0.0179028132992327,0.0,0.786,0.28
1.0,5.0,10.0,0.4612954186413902,0.6166666666666667,0.0204603580562659,0.0,0.74,0.288
1.0,5.0,11.0,0.4707740916271722,0.0,0.0076726342710997,0.0,0.691,0.288
1.0,5.0,12.0,0.4834123222748815,0.8861111111111112,0.0153452685421994,0.0,0.667,0.324
1.0,5.0,13.0,0.4944707740916272,0.0486111111111111,0.0383631713554987,0.0,0.5459999999999999,0.304
1.0,5.0,14.0,0.4849921011058452,0.961388888888889,0.0383631713554987,0.0,0.601,0.28
