월,일,시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%),PM2.5
1.0,1.0,0.0,0.2385466034755134,0.893888888888889,0.0613810741687979,0.0,0.696,0.024
1.0,1.0,1.0,0.2353870458135861,0.9061111111111112,0.0537084398976982,0.0,0.725,0.052
1.0,1.0,2.0,0.2338072669826224,0.912777777777778,0.0818414322250639,0.0,0.7120000000000001,0.04
1.0,1.0,3.0,0.2306477093206951,0.9033333333333332,0.0613810741687979,0.0,0.7050000000000001,0.044
1.0,1.0,4.0,0.2338072669826224,0.8847222222222223,0.0562659846547314,0.0,0.7020000000000001,0.028
1.0,1.0,5.0,0.2290679304897314,0.8572222222222223,0.0485933503836317,0.0,0.718,0.024
1.0,1.0,6.0,0.2385466034755134,0.9533333333333334,0.0716112531969309,0.0,0.7220000000000001,0.02
1.0,1.0,7.0,0.2464454976303317,0.9008333333333334,0.0613810741687979,0.0,0.73,0.048
1.0,1.0,8.0,0.2701421800947867,0.8758333333333334,0.0895140664961636,0.0,0.675,0.044
1.0,1.0,9.0,0.2875197472353871,0.8252777777777779,0.0639386189258312,0.0,0.66,0.032
1.0,1.0,10.0,0.2985781990521327,0.9169444444444446,0.0716112531969309,0.0,0.6489999999999999,0.02
1.0,1.0,11.0,0.3191153238546603,0.8175000000000001,0.0511508951406649,0.0,0.627,0.048
1.0,1.0,12.0,0.3080568720379147,0.9063888888888888,0.0613810741687979,0.0,0.611,0.044
1.0,1.0,13.0,0.3317535545023697,0.7280555555555557,0.0306905370843989,0.0,0.5559999999999999,0.032
1.0,1.0,14.0,0.320695102685624,0.9530555555555555,0.0460358056265984,0.0,0.578,0.024
1.0,1.0,15.0,0.3001579778830964,0.2930555555555555,0.0562659846547314,0.0,0.621,0.024
1.0,1.0,16.0,0.2764612954186414,0.1830555555555555,0.0179028132992327,0.0,0.6789999999999999,0.028
1.0,1.0,17.0,0.2638230647709321,0.2288888888888889,0.0153452685421994,0.0,0.744,0.032
1.0,1.0,18.0,0.2748815165876777,0.2325,0.0332480818414322,0.0,0.685,0.048
1.0,1.0,19.0,0.2701421800947867,0.2155555555555555,0.0511508951406649,0.0,0.6289999999999999,0.06
1.0,1.0,20.0,0.2748815165876777,0.2230555555555555,0.0613810741687979,0.0,0.632,0.076
1.0,1.0,21.0,0.2859399684044234,0.2169444444444444,0.0639386189258312,0.0,0.672,0.084
1.0,1.0,22.0,0.2906793048973144,0.2208333333333333,0.0562659846547314,0.0,0.8130000000000001,0.08
1.0,1.0,23.0,0.296998420221169,0.2641666666666666,0.0409207161125319,0.0,0.8839999999999999,0.088
1.0,2.0,0.0,0.3033175355450237,0.1897222222222222,0.0613810741687979,0.0,0.907,0.096
