월,일,시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%),PM2.5
1.0,1.0,0.0,0.1311216429699842,0.0713888888888888,0.0153452685421994,0.0,0.8470000000000001,0.096
1.0,1.0,1.0,0.1406003159557662,0.3191666666666667,0.0179028132992327,0.0,0.851,0.088
1.0,1.0,2.0,0.1374407582938388,0.1369444444444444,0.0179028132992327,0.0,0.846,0.072
1.0,1.0,3.0,0.1311216429699842,0.0305555555555555,0.0153452685421994,0.0,0.848,0.084
1.0,1.0,4.0,0.1406003159557662,0.0,0.0076726342710997,0.0,0.853,0.096
1.0,1.0,5.0,0.1532385466034755,0.2980555555555556,0.0179028132992327,0.0,0.859,0.076
1.0,1.0,6.0,0.1437598736176935,0.0294444444444444,0.0153452685421994,0.0,0.854,0.088
1.0,1.0,7.0,0.1816745655608214,0.2663888888888889,0.0204603580562659,0.0,0.879,0.096
1.0,1.0,8.0,0.2148499210110584,0.0919444444444444,0.0230179028132992,0.0,0.881,0.116
1.0,1.0,9.0,0.2559241706161137,0.2144444444444444,0.0460358056265984,0.0,0.603,0.1
1.0,1.0,10.0,0.278041074249605,0.0952777777777777,0.0179028132992327,0.0,0.5359999999999999,0.048
1.0,1.0,11.0,0.2906793048973144,0.1080555555555555,0.0332480818414322,0.0,0.515,0.06
1.0,1.0,12.0,0.2954186413902054,0.1633333333333333,0.0255754475703324,0.0,0.494,0.044
1.0,1.0,13.0,0.3191153238546603,0.1383333333333333,0.0153452685421994,0.0,0.483,0.044
1.0,1.0,14.0,0.3238546603475514,0.3208333333333333,0.0179028132992327,0.0,0.472,0.048
1.0,1.0,15.0,0.3143759873617693,0.0,0.0102301790281329,0.0,0.444,0.048
1.0,1.0,16.0,0.2764612954186414,0.4541666666666666,0.0204603580562659,0.0,0.5790000000000001,0.048
1.0,1.0,17.0,0.2543443917851501,0.2875,0.0179028132992327,0.0,0.6759999999999999,0.048
1.0,1.0,18.0,0.2432859399684044,0.2972222222222222,0.0204603580562659,0.0,0.735,0.052
1.0,1.0,19.0,0.2432859399684044,0.1027777777777777,0.0230179028132992,0.0,0.766,0.052
1.0,1.0,20.0,0.2559241706161137,0.2755555555555555,0.0127877237851662,0.0,0.741,0.064
1.0,1.0,21.0,0.2606635071090047,0.7777777777777778,0.0127877237851662,0.0,0.754,0.076
1.0,1.0,22.0,0.2575039494470774,0.7936111111111112,0.0179028132992327,0.0,0.755,0.084
1.0,1.0,23.0,0.2622432859399684,0.9611111111111112,0.0127877237851662,0.0,0.7570000000000001,0.1
1.0,2.0,0.0,0.2638230647709321,0.0,0.0051150895140664,0.0,0.734,0.116
1.0,2.0,1.0,0.2685624012638231,0.8058333333333334,0.0230179028132992,0.0,0.738,0.124
1.0,2.0,2.0,0.2717219589257504,0.2416666666666666,0.0127877237851662,0.0,0.721,0.132
1.0,2.0,3.0,0.2717219589257504,0.0,0.0076726342710997,0.0,0.773,0.128
1.0,2.0,4.0,0.2701421800947867,0.8819444444444445,0.0255754475703324,0.0,0.823,0.116
1.0,2.0,5.0,0.2717219589257504,0.8775,0.0153452685421994,0.0,0.8450000000000001,0.108
1.0,2.0,6.0,0.2717219589257504,0.8497222222222222,0.0127877237851662,0.0,0.8670000000000001,0.108
1.0,2.0,7.0,0.2843601895734597,0.8213888888888888,0.0127877237851662,0.0,0.819,0.104
1.0,2.0,8.0,0.3001579778830964,0.8216666666666668,0.0255754475703324,0.0,0.767,0.104
1.0,2.0,9.0,0.3459715639810427,0.0,0.0076726342710997,0.0,0.66,0.1
1.0,2.0,10.0,0.353870458135861,0.951388888888889,0.0383631713554987,0.0,0.693,0.104
1.0,2.0,11.0,0.3870458135860979,0.982777777777778,0.0255754475703324,0.0,0.636,0.108
1.0,2.0,12.0,0.4202211690363349,0.0391666666666666,0.0204603580562659,0.0,0.615,0.112
1.0,2.0,13.0,0.4407582938388626,0.5344444444444445,0.0230179028132992,0.0,0.5459999999999999,0.124
1.0,2.0,14.0,0.4423380726698263,0.6297222222222222,0.0358056265984654,0.0,0.549,0.112
1.0,2.0,15.0,0.4233807266982622,0.5758333333333334,0.0255754475703324,0.0,0.619,0.096
1.0,2.0,16.0,0.3838862559241706,0.0,0.0076726342710997,0.0,0.716,0.084
1.0,2.0,17.0,0.3317535545023697,0.2688888888888889,0.0127877237851662,0.0,0.8320000000000001,0.08
1.0,2.0,18.0,0.3285939968404424,0.1708333333333333,0.0255754475703324,0.0,0.891,0.088
1.0,2.0,19.0,0.3175355450236967,0.1269444444444444,0.0460358056265984,0.0,0.909,0.12
1.0,2.0,20.0,0.2938388625592417,0.0,0.0,0.0,0.927,0.156
1.0,2.0,21.0,0.2764612954186414,0.1186111111111111,0.0255754475703324,0.0,0.929,0.164
1.0,2.0,22.0,0.2701421800947867,0.0,0.0051150895140664,0.0,0.937,0.164
1.0,2.0,23.0,0.2638230647709321,0.1397222222222222,0.0127877237851662,0.0,0.925,0.16
1.0,3.0,0.0,0.2606635071090047,0.1763888888888889,0.0153452685421994,0.0,0.925,0.16
1.0,3.0,1.0,0.2338072669826224,0.0877777777777777,0.0153452685421994,0.0,0.907,0.152
1.0,3.0,2.0,0.2417061611374407,0.0,0.0076726342710997,0.0,0.914,0.14
1.0,3.0,3.0,0.2385466034755134,0.2205555555555556,0.0127877237851662,0.0,0.91,0.116
1.0,3.0,4.0,0.2274881516587678,0.0,0.0102301790281329,0.0,0.91,0.096
1.0,3.0,5.0,0.2322274881516587,0.0202777777777777,0.0204603580562659,0.0,0.907,0.084
1.0,3.0,6.0,0.2369668246445497,0.1805555555555555,0.0255754475703324,0.0,0.912,0.092
1.0,3.0,7.0,0.2527646129541864,0.8836111111111112,0.0127877237851662,0.0,0.919,0.108
1.0,3.0,8.0,0.2985781990521327,0.8341666666666667,0.0179028132992327,0.0,0.938,0.136
1.0,3.0,9.0,0.3428120063191153,0.7702777777777778,0.0204603580562659,0.0,0.848,0.184
1.0,3.0,10.0,0.3933649289099526,0.9727777777777776,0.0153452685421994,0.0,0.683,0.224
1.0,3.0,11.0,0.4091627172195893,0.91,0.0434782608695652,0.0,0.643,0.236
1.0,3.0,12.0,0.4296998420221169,0.8875000000000001,0.0383631713554987,0.0,0.573,0.232
1.0,3.0,13.0,0.4391785150078989,0.8472222222222222,0.0358056265984654,0.0,0.5640000000000001,0.208
1.0,3.0,14.0,0.4470774091627172,0.0163888888888888,0.0179028132992327,0.0,0.5640000000000001,0.172
1.0,3.0,15.0,0.4439178515007899,0.3219444444444445,0.0204603580562659,0.0,0.594,0.148
1.0,3.0,16.0,0.4218009478672986,0.2816666666666667,0.0230179028132992,0.0,0.6759999999999999,0.132
1.0,3.0,17.0,0.3933649289099526,0.3155555555555555,0.0409207161125319,0.0,0.793,0.136
1.0,3.0,18.0,0.363349131121643,0.8530555555555557,0.0255754475703324,0.0,0.8939999999999999,0.156
1.0,3.0,19.0,0.368088467614534,0.0,0.0025575447570332,0.0,0.873,0.184
1.0,3.0,20.0,0.377567140600316,0.2605555555555555,0.0153452685421994,0.0,0.876,0.2
1.0,3.0,21.0,0.3838862559241706,0.3858333333333333,0.0281329923273657,0.0,0.855,0.208
1.0,3.0,22.0,0.3696682464454977,0.9716666666666668,0.0409207161125319,0.0,0.895,0.2
1.0,3.0,23.0,0.3791469194312796,0.0,0.0076726342710997,0.0,0.8989999999999999,0.18
1.0,4.0,0.0,0.3886255924170616,0.3194444444444445,0.0204603580562659,0.0,0.874,0.18
1.0,4.0,1.0,0.3949447077409163,0.4316666666666667,0.0153452685421994,0.0,0.865,0.188
1.0,4.0,2.0,0.3902053712480253,0.0025,0.0230179028132992,0.0,0.8939999999999999,0.184
1.0,4.0,3.0,0.3902053712480253,0.8311111111111111,0.0179028132992327,0.0,0.903,0.18
1.0,4.0,4.0,0.3838862559241706,0.2836111111111111,0.0204603580562659,0.0,0.8989999999999999,0.18
1.0,4.0,5.0,0.368088467614534,0.0,0.0051150895140664,0.0,0.929,0.176
1.0,4.0,6.0,0.363349131121643,0.9922222222222222,0.0281329923273657,0.0,0.938,0.168
1.0,4.0,7.0,0.3902053712480253,0.0,0.0051150895140664,0.0,0.926,0.168
1.0,4.0,8.0,0.4470774091627172,0.0,0.0076726342710997,0.0,0.797,0.188
1.0,4.0,9.0,0.4802527646129542,0.7102777777777778,0.0230179028132992,0.0,0.75,0.192
1.0,4.0,10.0,0.5023696682464456,0.6444444444444445,0.0562659846547314,0.0,0.739,0.184
1.0,4.0,11.0,0.5181674565560822,0.6572222222222223,0.0537084398976982,0.0,0.6439999999999999,0.064
1.0,4.0,12.0,0.5292259083728279,0.5894444444444444,0.0460358056265984,0.0,0.612,0.072
1.0,4.0,13.0,0.5450236966824645,0.5147222222222223,0.0332480818414322,0.0,0.5800000000000001,0.056
1.0,4.0,14.0,0.5323854660347552,0.5816666666666667,0.0358056265984654,0.0,0.55,0.06
1.0,4.0,15.0,0.4976303317535545,0.6261111111111112,0.0485933503836317,0.0,0.648,0.08
1.0,4.0,16.0,0.4707740916271722,0.5841666666666667,0.0306905370843989,0.0,0.709,0.1
1.0,4.0,17.0,0.4597156398104265,0.4572222222222222,0.0230179028132992,0.0,0.746,0.112
1.0,4.0,18.0,0.4375987361769353,0.6113888888888889,0.0230179028132992,0.0,0.814,0.12
1.0,4.0,19.0,0.4028436018957346,0.0,0.0051150895140664,0.0,0.918,0.128
1.0,4.0,20.0,0.39652448657188,0.3158333333333333,0.0153452685421994,0.0,0.928,0.136
1.0,4.0,21.0,0.3791469194312796,0.0,0.0051150895140664,0.0,0.945,0.152
1.0,4.0,22.0,0.3759873617693523,0.2655555555555555,0.0127877237851662,0.0,0.947,0.176
1.0,4.0,23.0,0.3570300157977883,0.982777777777778,0.0153452685421994,0.0,0.957,0.192
1.0,5.0,0.0,0.358609794628752,0.0,0.0,0.0,0.96,0.192
1.0,5.0,1.0,0.3459715639810427,0.9733333333333332,0.0204603580562659,0.0,0.959,0.18
1.0,5.0,2.0,0.3665086887835703,0.3822222222222222,0.0383631713554987,0.0,0.96,0.176
1.0,5.0,3.0,0.3696682464454977,0.9294444444444444,0.0230179028132992,0.0,0.958,0.164
1.0,5.0,4.0,0.3744075829383886,0.0,0.0076726342710997,0.0,0.957,0.16
1.0,5.0,5.0,0.3759873617693523,0.0,0.0102301790281329,0.0,0.957,0.164
1.0,5.0,6.0,0.3807266982622433,0.0,0.0,0.0,0.953,0.168
1.0,5.0,7.0,0.3870458135860979,0.0,0.0102301790281329,0.0,0.951,0.16
1.0,5.0,8.0,0.406003159557662,0.0,0.0025575447570332,0.0,0.934,0.172
1.0,5.0,9.0,0.4407582938388626,0.3275,0.0179028132992327,0.0,0.8250000000000001,0.188
1.0,5.0,10.0,0.4518167456556082,0.0,0.0051150895140664,0.0,0.79,0.2
1.0,5.0,11.0,0.4518167456556082,0.8758333333333334,0.0409207161125319,0.0,0.7939999999999999,0.208
1.0,5.0,12.0,0.4676145339652449,0.8616666666666667,0.0434782608695652,0.0,0.788,0.208
1.0,5.0,13.0,0.4755134281200632,0.9280555555555556,0.0741687979539642,0.0,0.7000000000000001,0.208
1.0,5.0,14.0,0.4755134281200632,0.955,0.0179028132992327,0.0,0.704,0.208
1.0,5.0,15.0,0.4739336492890995,0.2452777777777778,0.0613810741687979,0.0,0.719,0.148
1.0,5.0,16.0,0.4518167456556082,0.2225,0.0588235294117647,0.0056818181818181,0.87,0.192
1.0,5.0,17.0,0.4423380726698263,0.2363888888888888,0.0358056265984654,0.0284090909090909,0.928,0.144
1.0,5.0,18.0,0.4391785150078989,0.2719444444444445,0.0332480818414322,0.0056818181818181,0.937,0.104
1.0,5.0,19.0,0.4391785150078989,0.0844444444444444,0.0511508951406649,0.0,0.923,0.08
1.0,5.0,20.0,0.4296998420221169,0.0,0.0051150895140664,0.0,0.949,0.072
1.0,5.0,21.0,0.4265402843601896,0.8141666666666668,0.0153452685421994,0.0,0.958,0.076
1.0,5.0,22.0,0.4296998420221169,0.9913888888888888,0.0255754475703324,0.0056818181818181,0.96,0.088
1.0,5.0,23.0,0.4249605055292259,0.8969444444444444,0.0255754475703324,0.0,0.961,0.108
1.0,6.0,0.0,0.4281200631911532,0.96,0.0537084398976982,0.0,0.959,0.136
1.0,6.0,1.0,0.4281200631911532,0.0152777777777777,0.0127877237851662,0.0170454545454545,0.96,0.124
1.0,6.0,2.0,0.4233807266982622,0.0,0.0,0.0170454545454545,0.963,0.104
