id,count
0,74.479515
1,187.26627
2,73.994125
4,80.778854
5,110.12544
10,109.5397
11,121.71383
12,171.03636
15,54.395332
17,40.3275
18,184.37715
23,176.44804
25,137.49252
26,59.054226
31,169.34479
39,150.77814
40,39.08824
41,135.0121
42,
43,149.88063
51,176.49472
52,50.8578
54,66.44915
60,136.11763
61,153.75227
62,121.98483
63,33.390675
65,115.89197
66,103.6719
68,150.18929
71,35.619385
80,66.55052
82,
94,151.95361
98,173.09987
101,63.58723
102,144.23862
107,109.03914
112,179.9713
113,59.418682
115,
116,134.87279
120,75.639015
121,61.325485
122,186.61052
132,149.62285
143,54.026054
147,
150,51.56263
151,47.730183
152,173.13625
153,64.998505
155,62.860336
156,115.250984
159,161.91533
161,72.980965
163,63.827633
177,146.67361
186,64.15435
188,54.02037
190,66.045616
191,78.18494
192,148.72505
195,178.68538
200,156.24509
209,176.03052
210,51.769573
211,187.3576
214,149.85127
215,65.95366
218,122.505844
219,31.389732
222,83.95352
225,46.90882
228,188.73228
236,172.69641
241,63.848167
242,151.46611
243,183.60881
245,55.763683
247,184.09428
251,155.90344
252,69.67302
253,46.338326
254,62.757523
258,175.46642
260,
261,146.96474
265,48.760212
266,172.73404
267,164.6617
269,142.2946
270,
275,121.37477
278,59.42557
279,37.061615
286,85.9903
287,50.783363
288,175.33095
289,155.88402
293,66.79319
294,149.93124
297,
302,88.35324
303,56.00972
304,115.48539
307,113.54265
309,48.69748
311,166.29782
312,134.38954
314,170.42908
315,178.2927
319,166.76807
322,129.74731
323,
325,152.81525
327,175.15555
330,45.713497
332,165.46066
333,63.02705
338,128.91475
341,66.00068
345,140.3168
348,141.33035
349,73.149055
350,103.040985
352,
355,36.655346
356,
358,
363,143.48566
369,157.696
371,53.67786
372,160.09056
375,183.56139
380,152.84512
388,64.14962
391,
392,153.88318
393,179.24893
394,73.17531
396,46.823025
401,47.996605
407,30.625086
409,63.173847
410,108.29205
416,99.671776
418,101.89585
420,158.07121
421,169.42786
422,156.75735
424,186.89218
428,160.58984
429,173.40048
431,146.04729
435,22.433378
439,93.0767
441,51.07055
447,53.523354
449,160.01651
451,167.07034
452,62.81429
454,151.4701
458,172.68303
463,145.92644
467,54.990967
470,127.647484
471,131.53952
474,176.02885
478,71.202644
483,87.142265
484,134.4115
485,58.92924
486,140.22147
491,103.351845
494,84.82225
495,162.06049
497,157.94702
499,173.53877
515,117.117775
518,161.98909
521,84.45056
525,
529,167.18109
532,141.52715
534,44.665646
540,57.363224
544,186.25829
547,156.07076
549,70.99303
563,42.33565
564,165.99315
567,91.106705
572,130.4056
577,146.27153
578,184.20064
585,174.13661
588,164.06267
589,142.09264
590,112.9867
592,62.477497
594,129.3066
596,56.976875
598,172.03972
599,148.97519
605,66.08984
606,129.29544
607,164.66788
608,168.69514
609,
610,167.94002
611,83.3843
614,
615,150.78294
616,168.57594
617,132.08005
618,160.1222
624,94.44117
629,153.7626
631,71.9473
633,71.875916
637,58.41142
638,121.353325
643,
644,154.61816
645,48.110546
646,152.0489
648,141.11752
650,61.101227
651,81.94534
652,190.01091
656,142.04128
657,74.343864
659,61.14748
660,142.9677
662,120.68494
665,176.22731
675,
681,146.25713
682,154.47252
685,54.66586
686,167.09091
689,54.464436
696,136.31468
703,160.44131
704,101.74253
705,140.92851
714,161.81372
717,61.511673
718,63.986267
720,65.51175
721,180.83865
723,169.06168
726,77.684135
728,151.91399
730,83.963875
731,62.91283
734,187.93353
737,40.092102
738,61.7293
745,169.66208
746,59.07112
749,157.82738
752,51.97302
753,67.53264
758,162.15921
765,70.28174
766,168.12604
768,49.189533
769,168.36212
774,149.08266
775,101.60978
781,
784,172.9779
794,81.75511
795,184.6116
796,51.91432
802,130.44943
803,87.82057
805,48.82983
806,181.0892
807,108.97549
809,44.220554
810,165.8612
812,73.881035
814,91.53864
818,165.32571
819,174.73297
825,2.8771503
836,79.29161
839,137.80464
847,180.92166
848,71.4963
851,148.61195
852,143.55042
853,50.47433
857,154.84967
858,71.66071
859,165.1882
861,12.184634
867,121.96549
870,152.32098
871,178.33112
872,182.97131
874,188.62286
881,176.61139
886,140.5868
890,
895,146.94807
899,53.633736
900,171.69275
901,180.98221
902,167.48932
903,68.797585
913,185.79753
918,183.00342
923,143.92186
924,50.323227
926,46.336296
927,63.747036
930,152.38844
934,38.54351
937,152.14395
939,125.80253
941,76.21529
942,186.79475
946,169.4205
950,107.272835
953,65.51084
959,57.892204
961,36.55208
962,72.20827
964,104.69424
969,147.79388
971,133.45946
976,56.271637
978,167.27422
980,175.21426
981,145.79675
990,180.80098
993,53.957222
996,62.468266
998,181.24998
999,161.02255
1006,132.98381
1008,61.467125
1013,66.91289
1015,101.37899
1016,136.58551
1022,176.62947
1026,161.5997
1028,176.54497
1031,39.289894
1034,
1037,168.40132
1040,
1042,59.974014
1046,82.31584
1048,100.52825
1049,128.145
1050,
1051,165.42107
1052,173.14684
1055,83.11829
1060,142.0876
1064,79.64947
1066,56.407448
1071,137.08131
1073,58.504524
1089,158.82916
1091,107.89072
1092,56.43941
1093,177.68102
1096,173.55415
1097,157.2755
1098,48.82719
1099,56.992435
1102,175.41034
1107,72.54789
1109,68.009895
1111,55.066143
1112,121.19806
1114,195.0748
1116,175.93564
1117,140.05818
1118,64.53507
1122,
1124,153.27745
1127,86.18092
1133,168.17911
1134,50.600765
1135,141.31833
1139,174.94571
1143,
1150,79.54862
1151,113.958145
1153,177.6989
1155,54.369865
1162,54.2137
1163,155.88387
1166,17.28245
1171,59.825283
1172,46.97672
1173,180.21608
1174,78.88726
1177,100.09559
1178,116.06777
1184,77.47937
1185,118.186
1186,79.53963
1187,166.61761
1188,185.58223
1191,148.32907
1207,110.9454
1213,70.47025
1215,144.5319
1223,169.96246
1227,123.79386
1236,
1237,
1238,81.86173
1241,43.551735
1248,64.07415
1250,52.278408
1251,158.60522
1253,89.10365
1255,110.71189
1257,170.90437
1261,94.43397
1262,174.86818
1265,136.27728
1273,184.22453
1277,166.25671
1278,116.03806
1280,80.977066
1284,141.86621
1285,186.64249
1288,75.706696
1295,115.19468
1297,189.7533
1299,179.57693
1304,154.91008
1308,54.68485
1310,106.22034
1311,126.48504
1314,73.87999
1315,111.61906
1318,29.166931
1320,190.8276
1321,174.24232
1322,153.35684
1330,137.58113
1333,170.5737
1334,144.1976
1341,149.06883
1344,135.74704
1351,160.22191
1354,75.67386
1356,
1363,125.940155
1365,163.98999
1369,135.08374
1373,90.52621
1375,124.20447
1377,40.28382
1379,158.62813
1380,174.05083
1381,92.40805
1384,146.55038
1390,162.3679
1393,173.52591
1395,
1399,170.55705
1400,78.33922
1401,92.33297
1404,161.0108
1408,57.17539
1409,31.107048
1413,154.59114
1416,167.39482
1418,100.44517
1423,70.806274
1424,46.22073
1425,49.20468
1433,181.39758
1434,143.79004
1436,175.8197
1442,168.65833
1444,44.770096
1445,149.34435
1452,159.70016
1455,170.6915
1462,
1467,36.68042
1472,65.3497
1475,91.466774
1493,125.204475
1501,161.75438
1503,173.47862
1504,177.4722
1505,42.9662
1511,174.65028
1512,
1513,128.02208
1514,82.280334
1528,169.24149
1533,185.94676
1534,48.862404
1536,159.2792
1537,58.478058
1539,124.971504
1550,160.39932
1552,157.19527
1554,170.3903
1555,177.51611
1556,67.7364
1559,49.660862
1563,165.35086
1566,160.871
1567,124.69866
1568,54.0109
1571,163.99161
1572,52.19602
1574,
1577,69.97354
1583,79.76428
1585,70.14791
1586,162.90558
1587,166.66714
1596,144.76404
1602,54.913258
1604,70.853874
1605,41.591286
1610,182.00957
1611,107.49978
1616,68.807434
1617,119.21636
1618,52.95899
1622,46.049984
1623,37.97355
1628,179.47993
1631,37.75337
1632,165.79056
1633,163.34042
1634,172.25348
1636,167.70244
1637,133.14883
1643,78.573975
1644,119.96538
1646,90.59783
1648,168.14607
1651,65.02693
