id,count
0,110.130104
1,247.78253
2,86.3455
4,120.32714
5,119.733086
10,152.82356
11,161.90462
12,224.97559
15,85.1042
17,48.829273
18,240.31918
23,232.79814
25,187.50244
26,96.78204
31,217.8282
39,203.13223
40,69.04838
41,160.02594
42,
43,199.94489
51,236.53784
52,80.05997
54,104.927246
60,188.65614
61,209.7868
62,172.30013
63,61.560352
65,158.72453
66,147.60115
68,202.45465
71,71.4114
80,104.59339
82,
94,208.73
98,224.42223
101,98.60315
102,195.78532
107,126.70198
112,239.9925
113,92.25744
115,
116,184.59023
120,108.920784
121,91.03126
122,244.89409
132,192.22914
143,69.507935
147,
150,81.6596
151,84.40839
152,230.88768
153,110.697426
155,93.03039
156,132.28984
159,219.2747
161,105.71156
163,101.994125
177,196.8713
186,102.53562
188,85.157585
190,100.934105
191,110.262825
192,194.03667
195,232.77737
200,200.15486
209,231.50336
210,84.918
211,250.34254
214,194.45636
215,105.578575
218,169.65012
219,58.98816
222,119.81203
225,77.01798
228,247.46718
236,230.22845
241,97.29527
242,202.93936
243,243.80162
245,92.58021
247,236.61911
251,211.75494
252,103.047104
253,83.66209
254,91.30729
258,228.8462
260,
261,199.95589
265,86.38376
266,226.24884
267,216.41502
269,190.9522
270,
275,167.48529
278,100.41015
279,68.72805
286,128.70517
287,82.954216
288,222.79523
289,198.28096
293,102.039925
294,198.25485
297,
302,127.630455
303,85.47994
304,125.734276
307,159.92792
309,80.22906
311,225.25131
312,155.1749
314,227.89671
315,237.01935
319,211.48764
322,178.39984
323,
325,206.17581
327,226.33833
330,80.56419
332,222.32127
333,98.88653
338,178.79251
341,95.13309
345,164.92636
348,179.9042
349,116.09203
350,145.27534
352,
355,63.639233
356,
358,
363,198.65128
369,213.78423
371,83.28596
372,216.56587
375,239.84164
380,208.3291
388,101.34218
391,
392,203.61525
393,237.34122
394,106.29749
396,81.02665
401,77.37963
407,64.092545
409,102.894714
410,154.84808
416,132.7925
418,144.13219
420,214.44977
421,228.04202
422,214.76608
424,242.7515
428,212.7875
429,230.07747
431,189.09401
435,29.418478
439,131.55795
441,67.12837
447,94.953125
449,215.5142
451,225.201
452,101.88683
454,193.94435
458,228.22711
463,198.68845
467,89.88861
470,154.6313
471,178.1139
474,229.84628
478,111.679886
483,126.12884
484,179.15862
485,101.49561
486,191.4877
491,146.01402
494,118.5849
495,208.7446
497,202.5857
499,232.14973
515,161.2098
518,207.37874
521,121.21841
525,
529,221.94876
532,194.95685
534,84.8581
540,95.36509
544,243.33609
547,208.06635
549,109.65088
563,75.0394
564,224.6411
567,131.30092
572,179.15704
577,197.70802
578,243.38446
585,230.1131
588,220.38239
589,193.67422
590,155.94945
592,99.2211
594,156.29602
596,92.25333
598,226.86095
599,203.50522
605,104.3397
606,180.88766
607,213.98845
608,215.01501
609,
610,220.25064
611,124.90698
614,
615,196.84393
616,217.55399
617,180.42087
618,206.89699
624,135.21823
629,209.83916
631,118.52608
633,108.34206
637,97.96573
638,168.39352
643,
644,196.53755
645,84.911865
646,194.00333
648,186.62868
650,95.76241
651,120.33749
652,243.7427
656,181.51286
657,113.66802
659,90.83213
660,187.09062
662,168.82959
665,233.28067
675,
681,185.70583
682,206.02504
685,84.945694
686,223.83449
689,91.69628
696,183.08719
703,204.55988
704,144.04486
705,181.6787
714,207.5224
717,92.943634
718,102.511055
720,97.51135
721,239.73886
723,215.49445
726,114.9018
728,204.45174
730,121.21012
731,103.62749
734,246.29182
737,77.016785
738,96.33522
745,227.37729
746,97.269104
749,204.5722
752,87.26632
753,101.68154
758,208.91719
765,108.905365
766,222.1895
768,87.5615
769,223.27316
774,202.53932
775,141.49274
781,
784,227.93369
794,126.90614
795,238.53374
796,93.30384
802,151.36674
803,127.72925
805,84.21172
806,234.55998
807,153.3563
809,73.90464
810,221.50752
812,109.73432
814,130.42238
818,214.83867
819,235.99162
825,8.057725
836,111.0976
839,187.44594
847,233.6034
848,107.93425
851,201.11342
852,196.06404
853,65.79842
857,206.56895
858,114.99933
859,213.4898
861,18.234058
867,167.86235
870,199.4377
871,227.59631
872,248.71434
874,249.73215
881,235.61328
886,189.60081
890,
895,199.69522
899,93.79124
900,224.49376
901,231.38281
902,223.58186
903,105.94946
913,237.99179
918,233.24689
923,186.19568
924,88.83207
926,80.49765
927,97.78085
930,197.86633
934,70.03975
937,196.48987
939,164.67795
