id,count
0,73.76182
1,182.85132
2,59.86495
4,80.96275
5,94.13239
10,112.72722
11,123.17755
12,160.2206
15,52.87789
17,29.080992
18,181.18758
23,172.96922
25,132.00966
26,59.677128
31,164.41507
39,144.93922
40,40.51095
41,119.78742
42,
43,148.12927
51,174.34389
52,51.46556
54,68.38593
60,135.2833
61,147.79536
62,121.44106
63,38.16402
65,118.11082
66,103.48765
68,144.04176
71,38.319984
80,67.23156
82,
94,148.70187
98,171.38994
101,61.56428
102,141.74783
107,95.71567
112,171.44608
113,57.26259
115,
116,135.16058
120,78.44795
121,60.248047
122,183.14693
132,146.54651
143,43.532417
147,
150,51.4957
151,50.27195
152,170.214
153,70.43948
155,58.8832
156,104.832954
159,159.32274
161,75.45498
163,68.42822
177,145.38315
186,67.70207
188,59.237537
190,69.92987
191,78.14144
192,142.55862
195,172.38809
200,152.35965
209,173.24652
210,50.821526
211,180.42334
214,147.16286
215,66.9644
218,119.294395
219,31.28616
222,86.9713
225,48.57465
228,184.57545
236,170.55602
241,67.52555
242,149.90833
243,181.15721
245,59.672947
247,179.57687
251,152.49655
252,73.32647
253,45.73455
254,61.619076
258,174.19193
260,
261,141.25299
265,54.881733
266,169.04161
267,158.2718
269,140.94115
270,
275,116.90707
278,63.63593
279,38.631577
286,88.79963
287,55.625656
288,171.74518
289,152.70093
293,71.24287
294,145.55217
297,
302,84.18488
303,53.559204
304,99.617226
307,111.18485
309,48.188915
311,162.70662
312,115.592735
314,166.05421
315,175.98279
319,163.81987
322,130.46246
323,
325,145.73433
327,170.92719
330,49.37756
332,162.92856
333,67.26776
338,125.70361
341,62.30202
345,123.12821
348,140.94043
349,77.73231
350,104.07944
352,
355,39.719967
356,
358,
363,141.82976
369,155.14713
371,53.206123
372,154.98413
375,178.98824
380,147.64827
388,69.84449
391,
392,149.98209
393,176.26631
394,70.878136
396,50.695934
401,49.39752
407,40.113
409,67.58268
410,107.13391
416,97.40545
418,104.145355
420,156.72054
421,161.52756
422,155.21565
424,183.57535
428,154.27408
429,164.56946
431,141.1882
435,13.72204
439,94.33816
441,39.616222
447,56.138245
449,152.68332
451,163.20464
452,65.371185
454,145.07959
458,162.47632
463,142.12076
467,53.385212
470,113.1647
471,130.47745
474,171.78433
478,72.72932
483,86.510956
484,128.5885
485,64.30765
486,136.2871
491,97.86589
494,81.411354
495,154.36845
497,152.36531
499,167.53972
515,116.31806
518,159.85162
521,87.16916
525,
529,165.10226
532,140.02332
534,51.893265
540,63.587807
544,181.75183
547,153.62694
549,76.07962
563,42.92848
564,161.36375
567,87.79652
572,125.0656
577,140.2954
578,181.60413
585,168.04173
588,157.71382
589,135.5308
590,114.06799
592,61.610134
594,116.25916
596,58.58245
598,164.05746
599,147.46077
605,69.506226
606,127.732155
607,159.64993
608,165.82858
609,
610,165.94923
611,87.0075
614,
615,150.46927
616,163.32756
617,131.08728
618,154.94896
624,92.93194
629,150.63637
631,77.08858
633,70.35664
637,63.20064
638,117.37268
643,
644,150.94933
645,51.470684
646,146.77748
648,140.72496
650,65.80883
651,80.78521
652,185.47746
656,138.94098
657,74.777954
659,59.489616
660,137.67712
662,118.61722
665,173.50099
675,
681,143.26189
682,152.99278
685,58.73306
686,165.69261
689,57.670372
696,135.82745
703,154.64851
704,97.62978
705,139.12143
714,159.09125
717,61.444626
718,64.10266
720,69.71495
721,175.70131
723,166.12186
726,75.31322
728,144.73853
730,82.41433
731,66.49061
734,184.16708
737,45.092518
738,67.08726
745,164.00545
746,58.875546
749,155.5687
752,53.096592
753,65.097786
758,159.20682
765,69.99187
766,160.49371
768,52.862965
769,165.08153
774,148.3784
775,104.24589
781,
784,169.57297
794,85.20055
795,181.74368
796,56.567684
802,112.30568
803,89.398384
805,50.347458
806,176.10791
807,106.61785
809,46.072865
810,164.38115
812,73.06921
814,89.31642
818,162.4609
819,169.9544
825,-3.3840756
836,76.92441
839,135.52118
847,177.23636
848,73.02577
851,142.20226
852,142.52464
853,39.82971
857,153.76762
858,74.74131
859,161.31181
861,4.7041006
867,118.17527
870,147.9669
871,173.36934
872,178.46268
874,183.20724
881,174.47089
886,140.63919
890,
895,146.56538
899,57.070736
900,169.95584
901,177.2484
902,164.57582
903,72.15015
913,181.70036
918,179.66396
923,143.0804
924,55.323566
926,50.81728
927,68.79034
930,146.34013
934,41.64792
937,148.51619
939,125.67305
941,80.731705
942,182.99707
946,163.32361
950,104.36764
953,63.629208
959,45.12844
961,39.510487
962,76.227
964,91.186165
969,140.5361
971,134.5265
976,57.566883
978,164.50291
980,169.74251
981,142.91418
990,176.56514
993,56.9107
996,66.3213
998,173.87212
999,159.86311
1006,132.29865
1008,59.973923
1013,71.90648
1015,96.59853
1016,131.2521
1022,172.99214
1026,156.48521
1028,173.38713
1031,26.663908
1034,
1037,165.79047
1040,
1042,65.002625
1046,85.95357
1048,100.19253
1049,127.35019
1050,
1051,159.46703
1052,168.51424
1055,81.052826
1060,141.69608
1064,83.29385
1066,55.84499
1071,134.03635
1073,61.666443
1089,152.23634
1091,103.984085
1092,60.14169
1093,173.3438
1096,168.1491
1097,151.78967
1098,54.40391
1099,56.840164
1102,171.17511
1107,71.85762
1109,69.82863
1111,42.394043
1112,121.56693
1114,190.05544
1116,170.23114
1117,133.80215
1118,63.488804
1122,
1124,151.55128
1127,83.57355
1133,159.91077
1134,56.368515
1135,138.61945
1139,168.86581
1143,
1150,78.501884
1151,114.39885
1153,174.70024
1155,58.96704
1162,59.650867
1163,153.69336
1166,9.6269245
1171,63.87023
1172,46.696335
1173,176.25848
1174,77.242966
1177,102.17922
1178,101.55634
1184,74.193855
1185,118.478676
1186,81.36825
1187,164.36214
1188,180.79103
1191,147.42175
1207,109.94763
1213,76.22207
1215,139.65019
1223,165.31578
1227,124.45001
1236,
1237,
1238,85.73629
1241,43.907978
1248,69.15946
1250,50.626583
1251,156.25706
1253,86.41494
1255,107.6892
1257,162.2227
1261,91.71302
1262,168.538
1265,132.47456
1273,179.9567
1277,157.23398
1278,116.27582
1280,76.53779
1284,134.80615
1285,183.94029
1288,76.20118
1295,115.781235
1297,184.06598
1299,175.8798
1304,148.59837
1308,59.222466
1310,103.48386
1311,125.60312
1314,76.33738
1315,111.16221
1318,19.538906
1320,186.42166
1321,169.16325
1322,147.51735
1330,134.25504
1333,167.11945
1334,141.95378
1341,144.70616
1344,135.26059
1351,159.6681
1354,64.360115
1356,
1363,125.3786
1365,155.58554
1369,134.66098
1373,86.37816
1375,123.146
1377,42.509502
1379,157.84851
1380,165.74347
1381,90.5467
1384,145.42412
1390,159.71912
1393,170.16205
1395,
1399,168.60622
1400,75.62303
1401,96.48372
1404,160.318
1408,61.99391
1409,21.99527
1413,149.74017
1416,163.75047
1418,97.193695
1423,71.8673
1424,45.901386
1425,48.981037
1433,177.49733
1434,143.3158
1436,174.11613
1442,162.26337
1444,50.857937
1445,144.46484
1452,153.462
1455,166.38388
1462,
1467,26.02228
1472,69.4511
1475,93.90805
1493,120.551544
1501,160.08876
1503,170.2474
1504,173.77701
1505,44.40416
1511,171.59319
1512,
1513,124.257675
1514,85.61312
1528,163.36897
1533,182.84755
1534,54.367817
1536,152.82101
1537,62.266605
1539,107.83463
1550,150.40875
1552,155.0226
1554,166.66277
1555,174.20302
