ID,Calories_Burned
TEST_0000,171.88372852284752
TEST_0001,192.09728615179563
TEST_0002,52.06907826502524
TEST_0003,158.27570304277788
TEST_0004,221.6129941269515
TEST_0005,175.44788986013987
TEST_0006,93.49974618962969
TEST_0007,46.12443679807409
TEST_0008,81.68821970369672
TEST_0009,58.62271489871588
TEST_0010,127.40834215462819
TEST_0011,54.35083206600985
TEST_0012,12.891538569609201
TEST_0013,150.78128282828283
TEST_0014,212.2497970304549
TEST_0015,13.058706459566679
TEST_0016,101.05794262709759
TEST_0017,132.96731142060557
TEST_0018,161.14128099658103
TEST_0019,7.764563283284766
TEST_0020,51.3886655202506
TEST_0021,96.41958434236165
TEST_0022,27.48746630416367
TEST_0023,88.11284756306497
TEST_0024,20.604291685704474
TEST_0025,137.63232034632037
TEST_0026,103.22578545299726
TEST_0027,192.64834350536628
TEST_0028,123.31648368738828
TEST_0029,102.15076934094012
TEST_0030,24.057969274438587
TEST_0031,243.6226722686637
TEST_0032,56.505306765510376
TEST_0033,47.92276816599204
TEST_0034,122.49440440115437
TEST_0035,118.5777194683672
TEST_0036,35.990825937950945
TEST_0037,130.87972989530974
TEST_0038,11.391966397312274
TEST_0039,128.61960431235428
TEST_0040,204.12987378471203
TEST_0041,169.2904807681434
TEST_0042,144.93179916866367
TEST_0043,61.19739313426081
TEST_0044,65.17603256444943
TEST_0045,50.96648171640707
TEST_0046,75.58460911025249
TEST_0047,196.9184172494172
TEST_0048,136.32695181635611
TEST_0049,126.94548179963313
TEST_0050,10.648667332138961
TEST_0051,111.41084803282216
TEST_0052,161.36455904135244
TEST_0053,96.68249432232857
TEST_0054,66.88371141215106
TEST_0055,96.54616001233029
TEST_0056,167.02079573468234
TEST_0057,15.651793668599135
TEST_0058,31.9646610515425
TEST_0059,95.49084944815063
TEST_0060,40.10055815212181
TEST_0061,107.91006967079763
TEST_0062,89.14254074718623
TEST_0063,49.788089358972655
TEST_0064,34.05544587618264
TEST_0065,137.1024885114885
TEST_0066,231.38451849198506
TEST_0067,124.20474852949337
TEST_0068,100.40342730735036
TEST_0069,43.13876094158447
TEST_0070,127.73856982582708
TEST_0071,30.627228864817585
TEST_0072,8.456667184860791
TEST_0073,152.24200223059032
TEST_0074,33.13627397449994
TEST_0075,88.73611542460804
TEST_0076,65.0482335143389
TEST_0077,71.07690862500073
TEST_0078,43.202952121583564
TEST_0079,181.0875890775891
TEST_0080,171.16895199245195
TEST_0081,138.7228132978133
TEST_0082,95.45765797417782
TEST_0083,106.84160304205331
TEST_0084,60.150942002442
TEST_0085,183.30491723690474
TEST_0086,129.54506395822372
TEST_0087,17.27072317246737
TEST_0088,154.536627033499
TEST_0089,41.47230670586542
TEST_0090,40.4856267211031
TEST_0091,37.78964339843412
TEST_0092,26.778431517657864
TEST_0093,195.2123248651933
TEST_0094,6.831536334227077
TEST_0095,9.988863898619663
TEST_0096,236.2051377641966
TEST_0097,126.29570995670993
TEST_0098,188.84173344757838
TEST_0099,165.6315387291419
TEST_0100,14.507546897546897
TEST_0101,102.33402404218151
TEST_0102,187.6470901875902
TEST_0103,166.1491547129341
TEST_0104,61.58181581579922
TEST_0105,163.7165130382898
TEST_0106,36.80359481895371
TEST_0107,20.39469264696432
TEST_0108,184.35065742590746
TEST_0109,27.99618253968254
TEST_0110,110.96825158730162
TEST_0111,183.38564759373904
TEST_0112,46.77569555118083
TEST_0113,147.4363665764561
TEST_0114,53.79308902686894
TEST_0115,82.64544539523307
TEST_0116,76.86579798590157
TEST_0117,65.21715332706508
TEST_0118,14.295257464757468
TEST_0119,6.602413020911273
TEST_0120,183.81341666666668
TEST_0121,51.04095933534093
TEST_0122,42.302520197696175
TEST_0123,18.618129782354877
TEST_0124,32.450974070140596
TEST_0125,98.29018519163706
TEST_0126,46.55364790624484
TEST_0127,55.2595679043179
TEST_0128,105.26242904030094
TEST_0129,76.3152684435018
TEST_0130,60.458893578643575
TEST_0131,198.13021811808875
TEST_0132,68.39750292831523
TEST_0133,135.44946717557843
TEST_0134,107.09774679289578
TEST_0135,76.80471503068715
TEST_0136,76.95267530345471
TEST_0137,66.05640819265277
TEST_0138,168.20892857142854
TEST_0139,23.582663763330316
TEST_0140,112.42438025210082
TEST_0141,15.861387555452211
TEST_0142,111.02408563115391
TEST_0143,39.11942027417028
TEST_0144,12.000751526251522
TEST_0145,33.38048134608909
TEST_0146,162.58008008658007
TEST_0147,83.22910600170967
TEST_0148,122.47986959823804
TEST_0149,85.22155835768405
TEST_0150,43.02381946696122
TEST_0151,84.62863202030226
TEST_0152,71.63274433899433
TEST_0153,19.514923698850172
TEST_0154,98.83320589157167
TEST_0155,57.44216839061737
TEST_0156,132.40043868730172
TEST_0157,39.86661294845664
TEST_0158,194.8818226860263
TEST_0159,41.266223800544736
TEST_0160,134.84210268897766
TEST_0161,103.66476721837165
TEST_0162,118.19287281559801
TEST_0163,141.62337250948823
TEST_0164,57.930438852022434
TEST_0165,30.49466545056251
TEST_0166,43.87229571068181
TEST_0167,123.44120695970696
TEST_0168,204.84182323232318
TEST_0169,111.3485068515888
TEST_0170,71.36470068909584
TEST_0171,82.47892451676003
TEST_0172,5.606097469559426
TEST_0173,76.58020887445888
TEST_0174,15.350520529393204
TEST_0175,48.69853001788955
TEST_0176,9.922858734402851
TEST_0177,60.51206388209695
TEST_0178,174.9221339297527
TEST_0179,194.32833558288556
TEST_0180,43.702146151585524
TEST_0181,81.61880234363645
TEST_0182,67.66998316536406
TEST_0183,117.08248318999954
TEST_0184,128.03092980774932
TEST_0185,85.12073434571963
TEST_0186,12.064173477443026
TEST_0187,47.91872799422799
TEST_0188,153.20898862671146
TEST_0189,5.551572307762059
TEST_0190,40.670249080568176
TEST_0191,6.572111689874387
TEST_0192,165.184217032967
TEST_0193,43.783935010371245
TEST_0194,175.48419818949165
TEST_0195,99.62657167367537
TEST_0196,7.943072278243353
TEST_0197,208.88392079557866
TEST_0198,4.655727669190976
