ID,Calories_Burned
TEST_0000,173.0363901604709
TEST_0001,192.55018774889794
TEST_0002,52.20906319172823
TEST_0003,157.92034376953518
TEST_0004,220.5567553218733
TEST_0005,175.87590146822416
TEST_0006,95.807844127221
TEST_0007,46.574611416709686
TEST_0008,82.79210774696568
TEST_0009,58.70149834780431
TEST_0010,126.49449769042822
TEST_0011,53.83391363153957
TEST_0012,12.734356390938851
TEST_0013,152.31554437229437
TEST_0014,213.1999449647575
TEST_0015,13.209161802484246
TEST_0016,101.61540232043892
TEST_0017,132.6661210024878
TEST_0018,160.5241326139008
TEST_0019,7.830771490917958
TEST_0020,51.97945238381212
TEST_0021,95.5012605342983
TEST_0022,27.639913200787564
TEST_0023,88.23263555392668
TEST_0024,20.77129787561169
TEST_0025,136.49903986291488
TEST_0026,105.02682996701014
TEST_0027,193.7232668802574
TEST_0028,123.52532847541136
TEST_0029,101.45579840541275
TEST_0030,23.85172112754672
TEST_0031,241.09726250436165
TEST_0032,57.16855543619443
TEST_0033,48.235210033517454
TEST_0034,122.30620594683094
TEST_0035,117.9081207317794
TEST_0036,36.004785966344535
TEST_0037,130.35859723655471
TEST_0038,11.547594370563859
TEST_0039,128.7444808759193
TEST_0040,205.15335911555766
TEST_0041,168.49392041403698
TEST_0042,144.92964200001586
TEST_0043,61.8928907303918
TEST_0044,64.34287636408371
TEST_0045,51.05875151989511
TEST_0046,76.02420316391148
TEST_0047,196.2131233825407
TEST_0048,134.91992116577987
TEST_0049,129.83466827835903
TEST_0050,10.564830746048242
TEST_0051,111.9797115026644
TEST_0052,160.77165924537573
TEST_0053,98.24190669288106
TEST_0054,66.75324648882658
TEST_0055,96.83854437603163
TEST_0056,167.22963587664256
TEST_0057,15.882139635414465
TEST_0058,31.784576544778755
TEST_0059,95.34494117885731
TEST_0060,39.67421886249371
TEST_0061,108.1684933413832
TEST_0062,89.14296245384598
TEST_0063,50.13589586334365
TEST_0064,34.2060273775138
TEST_0065,136.63670736732303
TEST_0066,229.72828705365438
TEST_0067,125.25021750615323
TEST_0068,99.15212170118983
TEST_0069,43.399359343389236
TEST_0070,127.3932157648849
TEST_0071,30.630490140855365
TEST_0072,8.314228299430182
TEST_0073,150.08914531873353
TEST_0074,33.038701768251826
TEST_0075,89.1639058766352
TEST_0076,64.59117350862384
TEST_0077,71.33572652889424
TEST_0078,42.94829077939603
TEST_0079,181.3114106744705
TEST_0080,171.30653971028968
TEST_0081,138.17708987367942
TEST_0082,96.27765897159279
TEST_0083,106.71057926302917
TEST_0084,59.84074981925969
TEST_0085,182.28449463426324
TEST_0086,130.2679094428104
TEST_0087,17.34560472093696
TEST_0088,154.25415483899894
TEST_0089,41.98767628778771
TEST_0090,40.70447702246583
TEST_0091,37.82254485367573
TEST_0092,26.171639644543937
TEST_0093,194.91835957981894
TEST_0094,6.738299881055159
TEST_0095,10.013528570110426
TEST_0096,237.47784712467157
TEST_0097,126.81464347056452
TEST_0098,189.80190738875038
TEST_0099,166.32085360432046
TEST_0100,14.197209776334773
TEST_0101,102.45091988830104
TEST_0102,188.1973743241249
TEST_0103,166.7181236690297
TEST_0104,60.68817933050442
TEST_0105,164.47709003750774
TEST_0106,36.77311578568957
TEST_0107,20.05289062326563
TEST_0108,185.4361562786628
TEST_0109,27.97939484126984
TEST_0110,109.97819905313982
TEST_0111,183.40986400866936
TEST_0112,46.59779390462479
TEST_0113,146.6675296398474
TEST_0114,53.87594404883394
TEST_0115,82.70869333248066
TEST_0116,77.21467096200021
TEST_0117,64.56652821389753
TEST_0118,14.267547918584688
TEST_0119,6.579522831580123
TEST_0120,180.1186513917369
TEST_0121,50.8903041313122
TEST_0122,42.329394508554515
TEST_0123,18.660603104483837
TEST_0124,32.46659570898235
TEST_0125,99.24837635462997
TEST_0126,46.73532638637498
TEST_0127,55.31591589243661
TEST_0128,104.63126347447492
TEST_0129,76.46359923629142
TEST_0130,60.25119414372605
TEST_0131,198.0246532435702
TEST_0132,68.54286766207079
TEST_0133,136.4226889910888
TEST_0134,108.02380845042497
TEST_0135,77.24725472253131
TEST_0136,75.8244036118047
TEST_0137,66.50329307940495
TEST_0138,167.16370670995673
TEST_0139,23.194242835056848
TEST_0140,112.96967207792206
TEST_0141,15.953135833610832
TEST_0142,110.88604050724008
TEST_0143,39.06945800757214
TEST_0144,11.637822302697302
TEST_0145,33.373418801884526
TEST_0146,160.93961344466936
TEST_0147,83.97282130532867
TEST_0148,122.94345919358422
TEST_0149,85.61014365259572
TEST_0150,42.660479776759175
TEST_0151,86.13453384921641
TEST_0152,71.71884160096626
TEST_0153,19.530792504472654
TEST_0154,97.91583327875998
TEST_0155,57.649165423078585
TEST_0156,133.1665181985412
TEST_0157,39.96341124152727
TEST_0158,195.01622424782846
TEST_0159,41.458558580124276
TEST_0160,134.02027288391434
TEST_0161,102.77436074934059
TEST_0162,117.92892814177566
TEST_0163,145.45229782853264
TEST_0164,58.05914845392415
TEST_0165,30.32838365800866
TEST_0166,43.73312262416938
TEST_0167,124.4365032051282
TEST_0168,205.48207933618522
TEST_0169,112.32861556187189
TEST_0170,70.87595221070843
TEST_0171,80.10138289529462
TEST_0172,5.641325316410456
TEST_0173,75.82968233808677
TEST_0174,15.490733641569134
TEST_0175,48.4853718216286
TEST_0176,10.101425578807158
TEST_0177,60.345074956746245
TEST_0178,175.1682083285039
TEST_0179,193.82105065963881
TEST_0180,43.864129584283525
TEST_0181,81.11598963135836
TEST_0182,68.05245251047099
TEST_0183,117.45117681361978
TEST_0184,128.43697100082898
TEST_0185,84.89123320857358
TEST_0186,12.117647726972027
TEST_0187,49.284216836268314
TEST_0188,152.01089880141626
TEST_0189,5.608528286147574
TEST_0190,40.56600237737228
TEST_0191,6.566894919942436
TEST_0192,163.05781028775147
TEST_0193,43.969795525606116
TEST_0194,174.8029458735708
TEST_0195,98.11827119795278
TEST_0196,8.012232867554047
TEST_0197,207.6745555971806
TEST_0198,4.632643324516265
TEST_0199,9.558726383649462
TEST_0200,7.599121192980668
TEST_0201,133.24406890989124
TEST_0202,26.568297500078117
TEST_0203,43.897622530247524
TEST_0204,98.45101811714854
TEST_0205,88.96653141776075
TEST_0206,146.97977417456985
TEST_0207,81.60510814700739
TEST_0208,15.457293939441197
TEST_0209,67.0547624414264
TEST_0210,59.2615504079254
TEST_0211,194.79630933441777
TEST_0212,168.98967263648655
