id,count
0,227.84393
1,197.17033
2,21.552694
4,138.43
5,25.324322
10,131.9853
11,236.94026
12,272.63257
15,70.42201
17,53.23509
18,298.9857
23,274.6762
25,122.562225
26,37.349934
31,228.10637
39,191.6009
40,20.646603
41,137.58708
42,
43,170.37227
51,212.08563
52,132.26697
54,75.81888
60,128.07576
61,139.1798
62,117.769356
63,29.147926
65,101.468216
66,132.85863
68,219.18217
71,92.76343
80,25.970524
82,
94,140.55507
98,268.6471
101,128.43243
102,178.64638
107,115.46298
112,261.58682
113,154.44493
115,
116,131.68675
120,120.55092
121,93.613075
122,322.37158
132,197.12715
143,40.192284
147,
150,18.83307
151,90.70758
152,289.22232
153,118.09585
155,170.50426
156,112.25319
159,185.35555
161,114.57463
163,47.719296
177,176.7422
186,57.458233
188,30.250582
190,82.47304
191,81.376434
192,283.1368
195,300.4892
200,198.78368
209,309.33347
210,70.878815
211,188.32047
214,181.93486
215,27.802193
218,107.79435
219,28.950874
222,101.48014
225,21.518244
228,313.47552
236,206.70782
241,53.01444
242,225.9517
243,215.56032
245,27.242615
247,245.13396
251,154.79813
252,86.740234
253,90.27416
254,114.17256
258,232.23
260,
261,147.82811
265,109.07631
266,281.61755
267,245.76762
269,215.64809
270,
275,111.74866
278,47.811398
279,80.231674
286,143.59593
287,24.604189
288,208.92513
289,184.67307
293,36.728382
294,183.08772
297,
302,183.26613
303,117.51654
304,27.819954
307,109.768906
309,25.926838
311,189.92233
312,148.21501
314,209.49643
315,249.43163
319,184.94832
322,116.18672
323,
325,132.04979
327,253.19934
330,37.904976
332,217.41466
333,25.968359
338,118.21703
341,80.25577
345,113.26488
348,155.89578
349,52.109135
350,100.821625
352,
355,20.270912
356,
358,
363,147.35052
369,152.33865
371,25.179989
372,143.60324
375,284.2443
380,130.63441
388,45.147774
391,
392,299.32446
393,321.286
394,213.94215
396,24.292194
401,59.950916
407,84.01576
409,96.125916
410,186.87833
416,94.642914
418,106.41942
420,151.74176
421,236.22116
422,149.07045
424,284.31894
428,257.2164
429,245.36113
431,204.9548
435,5.679227
439,103.57363
441,34.01363
447,102.83534
449,164.39151
451,150.25452
452,44.87083
454,212.69907
458,257.90155
463,140.28557
467,36.42567
470,101.873474
471,187.08626
474,278.48608
478,39.575253
483,216.24687
484,137.46953
485,98.24755
486,128.04619
491,119.5709
494,78.26798
495,232.33017
497,210.55595
499,164.5035
515,107.62034
518,198.86198
521,133.30586
525,
529,273.24423
532,140.82281
534,109.483215
540,104.69239
544,288.1774
547,208.14671
549,42.949505
563,32.76411
564,155.93773
567,172.8683
572,116.24384
577,142.19917
578,275.03094
585,233.15535
588,148.97081
589,123.82541
590,110.95123
592,87.37343
594,102.74596
596,50.77092
598,257.4451
599,144.56996
605,117.88052
606,128.40997
607,254.86711
608,197.96022
609,
610,277.96542
611,314.35464
614,
615,237.15633
616,253.9099
617,132.12251
618,259.94205
624,212.99162
629,145.32315
631,113.961716
633,212.25726
637,27.971819
638,114.8131
643,
644,185.72672
645,40.67296
646,190.79576
648,242.88336
650,59.141216
651,335.53445
652,250.98544
656,178.4118
657,74.26114
659,168.15955
660,238.08238
662,114.484474
665,326.74423
675,
681,175.21712
682,183.78336
685,45.96403
686,169.38019
689,26.404598
696,146.35484
703,190.12392
704,109.46429
705,184.74815
714,210.85402
717,158.976
718,52.257023
720,92.35987
721,280.75964
723,212.72821
726,295.36322
728,135.6306
730,216.41351
731,39.573856
734,293.63986
737,87.301636
738,27.59138
745,160.52249
746,37.620373
749,229.74118
752,25.084154
753,253.395
758,238.1607
765,86.293945
766,264.62534
768,92.023346
769,242.55113
774,139.09346
775,94.609
781,
784,323.39307
794,61.711216
795,249.33693
796,107.08328
802,128.39304
803,237.12218
805,30.821136
806,255.64929
807,109.786255
809,25.458647
810,163.16864
812,296.10464
814,191.42957
818,260.74008
819,158.59218
825,5.679227
836,83.129486
839,122.97316
847,258.16028
848,264.29984
851,137.22244
852,138.9018
853,32.246296
857,159.4741
858,42.701866
859,230.12225
861,5.679227
867,109.85144
870,242.42143
871,227.0874
872,229.88368
874,298.47
881,179.19818
886,137.57347
890,
895,146.93785
899,114.4386
900,297.32278
901,241.84691
902,295.01053
903,79.101654
913,243.75244
918,215.458
923,191.37878
924,41.54392
926,29.120073
927,37.664066
930,227.48866
934,31.22338
937,204.33247
939,196.37419
941,89.275665
942,325.38605
946,264.13605
950,101.37068
953,98.06853
959,81.148766
961,21.51579
962,172.39726
964,118.74365
969,192.01321
971,116.9662
976,71.222664
978,250.0119
980,245.23254
981,148.2583
990,254.38802
993,37.017773
996,48.557438
998,300.39972
999,171.5328
1006,135.84877
1008,63.321888
1013,55.87948
1015,106.641396
1016,120.52168
1022,213.44514
1026,250.30887
1028,240.52133
1031,5.679227
1034,
1037,236.86263
1040,
1042,36.468475
1046,85.91445
1048,110.06965
1049,128.62259
1050,
1051,163.53966
1052,242.4048
1055,231.2326
1060,141.67943
1064,46.536198
1066,121.46379
1071,127.169876
1073,25.561283
1089,175.34157
1091,95.39467
1092,104.19324
1093,228.81664
1096,246.20755
1097,215.80414
1098,23.768946
1099,31.041885
1102,174.5241
1107,255.17632
1109,111.82782
1111,11.925019
1112,114.88582
1114,286.89
1116,270.38892
1117,127.11473
1118,113.17314
1122,
1124,179.80995
1127,210.14244
1133,236.1426
1134,46.37154
1135,223.17618
1139,272.3679
1143,
1150,174.03893
1151,119.04297
1153,276.91818
1155,32.568245
1162,32.393913
1163,216.53865
1166,5.679227
1171,94.69473
1172,20.569471
1173,240.65097
1174,229.14455
1177,100.75278
1178,108.406425
1184,322.50378
1185,115.24901
1186,255.34126
1187,168.947
1188,264.4804
1191,150.29152
1207,115.57327
1213,47.605457
1215,133.72458
1223,189.51338
1227,125.4655
1236,
1237,
1238,46.25245
1241,24.0264
1248,25.419977
1250,91.24553
1251,153.22798
1253,141.04501
1255,101.52934
1257,192.64836
1261,105.861
1262,315.3575
1265,145.81224
1273,204.94414
1277,246.24843
1278,104.130295
1280,129.19672
1284,214.5408
1285,247.63757
1288,117.485245
1295,122.93742
1297,249.55064
1299,255.94836
1304,196.4911
1308,45.473125
1310,97.78318
1311,109.88595
1314,160.54155
1315,118.18011
1318,34.80425
1320,299.35522
1321,282.1033
1322,248.74074
1330,130.94429
1333,179.05403
1334,278.38736
1341,152.22238
1344,164.22475
1351,228.98738
1354,86.51173
1356,
1363,135.58777
1365,213.26115
1369,127.15351
1373,159.24628
1375,123.26123
1377,96.285835
1379,139.9689
1380,266.91476
1381,107.19066
1384,224.40193
1390,217.33237
1393,224.92671
1395,
1399,246.77281
1400,70.523
1401,167.72887
1404,152.30429
1408,28.287773
1409,5.679227
1413,255.69347
1416,292.30496
1418,101.72086
1423,213.355
1424,23.50702
1425,39.02444
1433,274.37064
1434,146.8267
1436,238.95149
1442,259.0484
1444,117.46135
1445,179.69879
1452,223.2697
1455,195.69649
1462,
1467,15.433127
1472,51.04661
1475,102.00549
1493,112.13648
1501,225.81288
1503,306.73776
1504,277.59064
1505,19.983921
1511,236.5984
1512,
1513,108.2932
1514,69.9836
1528,258.6768
1533,257.89813
1534,31.562077
1536,198.1466
1537,101.440186
1539,80.83321
1550,222.91298
1552,186.43813
1554,234.89554
1555,304.22446
