id,count
0,159.67027
1,189.81429
2,68.74224
4,84.37249
5,78.9284
10,106.5985
11,230.72395
12,224.61534
15,49.58963
17,49.55869
18,299.6962
23,252.85786
25,105.49616
26,40.839638
31,217.51048
39,170.3286
40,27.903753
41,124.23291
42,
43,164.49374
51,222.3662
52,73.89355
54,30.476038
60,127.39292
61,111.85174
62,128.32875
63,38.88317
65,95.46066
66,121.92019
68,208.84048
71,60.497208
80,28.34486
82,
94,126.96227
98,254.29463
101,73.659225
102,148.71535
107,56.651043
112,213.27705
113,74.45619
115,
116,127.9758
120,239.58244
121,141.8333
122,308.79388
132,216.52193
143,17.304295
147,
150,22.056112
151,72.56628
152,260.866
153,64.309555
155,101.293175
156,91.28478
159,196.23619
161,121.220856
163,37.60408
177,172.93217
186,30.74077
188,21.2056
190,85.45217
191,91.97316
192,199.25096
195,276.34732
200,216.61688
209,303.31934
210,22.975792
211,190.27089
214,130.13612
215,32.807953
218,105.742134
219,42.01785
222,107.58405
225,19.17362
228,320.15378
236,197.63
241,32.803715
242,209.12242
243,211.45665
245,28.286997
247,243.31203
251,155.38524
252,78.45901
253,69.4051
254,117.89663
258,221.48158
260,
261,142.07188
265,70.252045
266,266.44852
267,168.40657
269,204.39992
270,
275,113.49766
278,37.204967
279,68.15502
286,128.3367
287,23.563038
288,172.69807
289,193.03886
293,26.174469
294,165.15016
297,
302,168.18411
303,58.94563
304,85.29169
307,101.946815
309,21.989122
311,191.2842
312,85.34488
314,194.10556
315,225.41933
319,203.86583
322,124.203606
323,
325,116.407585
327,268.62643
330,44.881973
332,216.18947
333,22.011717
338,107.60556
341,116.46923
345,74.76934
348,192.48366
349,38.447
350,104.84538
352,
355,24.63783
356,
358,
363,165.58122
369,148.9986
371,20.03051
372,127.881615
375,302.32825
380,114.4907
388,34.04934
391,
392,254.09569
393,289.95258
394,138.06433
396,31.471577
401,23.04804
407,83.06246
409,63.93187
410,138.47676
416,92.41616
418,111.401726
420,157.51863
421,211.481
422,168.60196
424,279.96652
428,203.8732
429,253.76038
431,169.90361
435,18.19658
439,97.38421
441,24.940191
447,71.84064
449,146.425
451,147.50226
452,25.325153
454,209.44377
458,225.19502
463,114.25805
467,24.860023
470,127.74276
471,178.29172
474,285.90988
478,28.205189
483,125.90565
484,141.49992
485,56.980103
486,109.329704
491,138.71556
494,142.92336
495,154.84764
497,148.24367
499,149.14949
515,92.00503
518,225.68895
521,165.22253
525,
529,246.39047
532,133.61864
534,76.24143
540,58.53341
544,300.57523
547,195.76172
549,36.397354
563,42.554825
564,140.93687
567,135.07262
572,121.677025
577,142.04033
578,250.02742
585,182.03055
588,137.89546
589,124.86451
590,109.15071
592,21.104395
594,130.11784
596,22.851881
598,215.10622
599,139.5794
605,47.94875
606,136.75113
607,178.37938
608,218.18607
609,
610,271.56348
611,177.35912
614,
615,243.32759
616,235.89908
617,127.746
618,209.1798
624,131.9438
629,126.41621
631,75.466484
633,103.64822
637,40.414097
638,118.66304
643,
644,180.72012
645,42.746178
646,164.95233
648,238.23221
650,73.58771
651,147.41025
652,260.2119
656,184.67924
657,36.67802
659,133.11877
660,182.19217
662,114.60936
665,278.75296
675,
681,192.1385
682,123.62474
685,41.71025
686,175.63768
689,32.77713
696,133.57133
703,145.53946
704,133.5558
705,209.58604
714,221.69518
717,92.46149
718,23.105238
720,63.560764
721,274.97403
723,205.74367
726,127.31231
728,127.00763
730,167.11824
731,31.057749
734,267.5468
737,69.02531
738,23.110003
745,130.35793
746,26.68095
749,235.39574
752,27.241804
753,103.11223
758,238.9264
765,32.591534
766,279.59274
768,65.81668
769,225.25331
774,142.4709
775,95.36378
781,
784,298.8309
794,39.470413
795,219.9156
796,59.47818
802,73.00838
803,148.81041
805,37.52472
806,265.26132
807,115.48522
809,19.402258
810,162.43346
812,131.64638
814,133.2494
818,263.79752
819,144.38666
825,22.198526
836,110.67077
839,104.92316
847,275.21896
848,115.290794
851,126.9731
852,138.96758
853,19.549213
857,152.82613
858,50.574696
859,179.52756
861,19.3384
867,112.38665
870,200.3203
871,223.3742
872,255.14674
874,303.94897
881,191.2714
886,122.37187
890,
895,144.70076
899,78.52517
900,299.59317
901,234.80862
902,265.944
903,64.48993
913,248.94057
918,243.64468
923,208.7168
924,46.45759
926,31.940725
927,32.367115
930,122.623474
934,37.276108
937,215.78395
939,184.35884
941,78.6352
942,290.39108
946,172.91425
950,119.44631
953,158.89044
959,66.89066
961,28.700481
962,109.96878
964,42.317493
969,184.96786
971,111.650764
976,31.106956
978,251.38719
980,238.1281
981,140.40132
990,233.57101
993,24.285727
996,35.33824
998,247.99718
999,173.92699
1006,132.77962
1008,25.4231
1013,52.12834
1015,139.8938
1016,132.06705
1022,154.68459
1026,233.3159
1028,225.85268
1031,30.019413
1034,
1037,244.11201
1040,
1042,31.461184
1046,48.64999
1048,101.27906
1049,126.992134
1050,
1051,172.033
1052,245.84201
1055,157.13576
1060,137.27557
1064,31.962946
1066,105.36592
1071,125.35526
1073,26.42001
1089,165.57823
1091,126.71347
1092,64.51089
1093,230.56485
1096,179.26797
1097,201.56425
1098,21.531755
1099,36.26396
1102,175.3492
1107,116.47317
1109,47.614452
1111,21.724373
1112,116.14324
1114,301.9804
1116,259.9125
1117,109.40261
1118,108.83837
1122,
1124,190.43028
1127,124.72628
1133,234.28696
1134,43.52116
1135,188.58763
1139,186.82802
1143,
1150,114.07564
1151,112.30169
1153,273.05646
1155,32.696316
1162,28.87081
1163,230.82466
1166,18.447855
1171,66.07531
1172,22.654083
1173,254.01309
1174,138.46356
1177,92.101875
1178,107.75675
1184,186.23611
1185,132.84895
1186,116.300804
1187,189.37381
1188,277.36856
1191,162.73103
1207,93.97363
1213,37.15963
1215,109.510124
1223,179.46938
1227,112.33428
1236,
1237,
1238,28.389265
1241,26.42047
1248,23.804934
1250,52.536255
1251,146.7502
1253,128.67201
1255,123.26114
1257,205.619
1261,135.5273
1262,298.31503
1265,143.77467
1273,205.73401
1277,180.83026
1278,111.833916
1280,156.11307
1284,121.383156
1285,232.04506
1288,62.60141
1295,118.2047
1297,248.97319
1299,270.32037
1304,166.32735
1308,38.653183
1310,108.24192
1311,96.500206
1314,128.33536
1315,124.906685
1318,35.620464
1320,289.19073
1321,270.93307
1322,197.09364
1330,113.36378
1333,182.29013
1334,249.2599
1341,146.67982
1344,201.47371
1351,229.45128
1354,18.671297
1356,
1363,135.34111
1365,166.817
1369,125.02112
1373,163.74754
1375,125.181786
1377,80.79841
1379,137.006
1380,173.50085
