id,count
0,87.18588
1,211.0901
2,85.99751
4,97.57576
5,113.81615
10,119.62931
11,125.62679
12,203.61665
15,65.05256
17,47.42075
18,201.27823
23,196.29588
25,155.08008
26,74.58331
31,187.04921
39,173.72658
40,46.438408
41,153.08017
42,
43,167.92014
51,197.15277
52,55.73467
54,77.54096
60,156.50958
61,177.54628
62,138.6452
63,34.78858
65,127.795586
66,122.28903
68,170.68318
71,48.718227
80,79.90489
82,
94,178.18744
98,186.78008
101,75.504654
102,165.88866
107,124.04558
112,209.518
113,67.790535
115,
116,151.87881
120,86.378174
121,61.866207
122,208.2156
132,160.32066
143,66.11491
147,
150,60.856136
151,63.00204
152,194.93127
153,82.314316
155,77.006805
156,124.925285
159,184.75586
161,84.99463
163,79.23029
177,164.80489
186,69.672806
188,63.025997
190,77.210365
191,84.57158
192,163.75992
195,201.4523
200,166.7012
209,195.01285
210,59.783978
211,212.70975
214,156.09311
215,82.40711
218,138.75836
219,42.86059
222,95.25936
225,53.028046
228,209.83401
236,193.60448
241,75.61598
242,168.19641
243,203.13783
245,71.340866
247,202.43506
251,174.35196
252,80.03807
253,63.65553
254,68.38933
258,189.69164
260,
261,171.8679
265,62.417572
266,190.54984
267,179.73816
269,158.95561
270,
275,142.29375
278,73.77904
279,47.89518
286,100.493576
287,62.425232
288,188.57515
289,163.8273
293,78.268814
294,163.45001
297,
302,103.826904
303,66.59226
304,118.784615
307,135.98862
309,62.88258
311,191.25354
312,152.17274
314,196.25256
315,198.18123
319,177.62138
322,144.22711
323,
325,176.6797
327,190.74333
330,54.622112
332,186.20894
333,75.948044
338,153.32074
341,79.14666
345,160.71388
348,143.91675
349,89.2724
350,119.40521
352,
355,39.008335
356,
358,
363,163.56245
369,178.78108
371,63.520576
372,182.17719
375,205.48323
380,173.12283
388,75.349815
391,
392,165.63712
393,199.49301
394,84.97825
396,59.187027
401,52.335194
407,35.23891
409,81.8572
410,124.810486
416,101.981285
418,114.959366
420,178.87798
421,198.30333
422,175.67198
424,205.1775
428,178.34184
429,200.59792
431,154.41469
435,27.074041
439,108.11352
441,65.25513
447,67.34554
449,183.09541
451,188.18982
452,75.71178
454,163.17584
458,203.71136
463,170.64555
467,68.622856
470,145.31924
471,148.52246
474,197.13866
478,87.87003
483,97.331696
484,152.76744
485,76.58672
486,163.94395
491,121.76694
494,97.24859
495,175.70618
497,171.0988
499,196.05861
515,129.38072
518,172.40245
521,96.68508
525,
529,186.59445
532,162.85402
534,53.740517
540,69.726524
544,206.57986
547,175.18533
549,85.53786
563,54.715443
564,192.7872
567,104.60688
572,150.11153
577,166.04576
578,203.73793
585,195.3498
588,187.12865
589,163.88635
590,126.75124
592,73.076775
594,145.47653
596,65.67469
598,194.5015
