Id,SalePrice
1461,100311.39
1462,158535.19
1463,165407.16
1464,182322.62
1465,161524.44
1466,170256.77
1467,0.0
1468,161026.55
1469,169871.34
1470,110840.22
1471,188843.28
1472,89555.0
1473,86126.19
1474,145343.16
1475,91985.18
1476,342727.38
1477,229653.98
1478,307117.78
1479,300440.47
1480,424928.72
1481,290880.2
1482,194655.47
1483,163258.23
1484,149773.47
1485,191433.11
1486,193722.81
1487,295530.25
1488,220606.62
1489,171681.52
1490,235575.88
1491,200632.61
1492,72173.086
1493,221142.6
1494,280935.44
1495,255989.9
1496,245767.52
1497,148311.5
1498,157895.95
1499,147856.05
1500,149781.33
1501,0.0
1502,0.0
1503,282316.16
1504,236235.48
1505,210906.03
1506,0.0
1507,228989.64
1508,0.0
1509,143517.7
1510,129988.43
1511,139488.84
1512,159678.92
1513,0.0
1514,0.0
1515,181462.83
1516,151548.67
1517,150761.94
1518,110736.83
1519,206045.73
1520,0.0
1521,105608.29
1522,165126.06
1523,86953.26
1524,104748.23
1525,93753.57
1526,80190.055
1527,97301.22
1528,133717.4
1529,118683.12
1530,184310.6
1531,142977.19
1532,0.0
1533,141241.72
1534,126366.52
1535,147930.47
1536,0.0
1537,65019.535
1538,140688.27
1539,194126.58
1540,0.0
1541,137048.27
1542,118527.51
1543,0.0
1544,70457.75
1545,91248.45
1546,131240.55
1547,129503.54
1548,105140.68
1549,106893.2
1550,128249.69
1551,116259.04
1552,142280.81
1553,0.0
1554,107751.84
1555,145764.5
1556,59067.688
1557,0.0
1558,93138.33
1559,0.0
1560,118712.414
1561,0.0
1562,131566.11
1563,105934.984
1564,0.0
1565,139789.52
1566,0.0
1567,72969.78
1568,0.0
1569,145687.9
1570,134782.23
1571,101533.99
1572,126599.01
1573,208411.36
1574,0.0
1575,212073.55
1576,286898.88
1577,167421.25
1578,147696.78
1579,120398.664
1580,0.0
1581,141958.4
1582,118946.29
1583,271663.22
1584,208857.92
1585,0.0
1586,51389.88
1587,86402.8
1588,130432.13
1589,86006.01
1590,120049.984
1591,0.0
1592,121021.69
1593,0.0
1594,0.0
1595,0.0
1596,187409.38
1597,152059.72
1598,174562.89
1599,155777.2
1600,161534.16
1601,43074.65
1602,103598.836
1603,71062.77
1604,267244.75
1605,232109.62
1606,160287.5
1607,0.0
1608,243663.6
1609,169909.72
1610,150853.1
1611,128817.23
1612,174813.5
1613,0.0
1614,126613.77
1615,0.0
1616,0.0
1617,79659.336
1618,106203.81
1619,138650.1
1620,160571.98
1621,129644.15
1622,153702.28
1623,251511.6
1624,214747.28
1625,103826.42
1626,170558.03
1627,182584.66
1628,0.0
1629,161409.75
1630,298739.84
1631,198515.95
1632,202066.58
1633,167905.86
1634,179304.66
1635,0.0
1636,153868.7
1637,181134.05
1638,0.0
1639,164266.19
1640,0.0
1641,164539.83
1642,255067.73
1643,0.0
1644,0.0
1645,0.0
1646,161692.86
1647,150675.5
1648,0.0
1649,0.0
1650,110793.87
1651,120443.16
1652,96547.266
1653,93760.164
1654,144675.62
1655,136530.77
1656,140111.27
1657,148665.19
1658,145717.53
1659,102423.086
1660,0.0
1661,422870.78
1662,333566.12
1663,362584.03
1664,417082.75
1665,309293.25
1666,315930.0
1667,359277.2
1668,352659.56
1669,310667.12
1670,350257.28
1671,265257.1
1672,387385.56
1673,287846.75
1674,237489.94
1675,201171.28
1676,200113.6
1677,198714.0
1678,410011.44
1679,359411.6
1680,310878.38
1681,259755.03
1682,302344.53
1683,172039.61
1684,179673.44
1685,193503.75
1686,161081.02
1687,174490.48
1688,195358.22
1689,204115.9
1690,0.0
1691,0.0
1692,0.0
1693,166344.64
1694,176093.58
1695,154613.73
1696,0.0
1697,156339.34
1698,302158.88
1699,0.0
1700,240306.27
1701,0.0
1702,238361.9
1703,241479.88
1704,270961.88
1705,273142.66
1706,394385.28
1707,0.0
1708,189796.45
1709,268514.53
1710,209786.81
1711,292882.84
1712,243679.4
1713,267683.78
1714,199088.27
1715,198771.23
1716,164500.08
1717,166982.11
1718,0.0
1719,208488.75
1720,243114.9
1721,160139.5
1722,0.0
1723,158838.52
1724,195188.89
1725,238265.58
1726,183512.12
1727,141013.06
1728,182785.06
1729,0.0
1730,145495.08
1731,123046.68
1732,0.0
1733,0.0
1734,0.0
1735,0.0
1736,100643.09
1737,0.0
1738,0.0
1739,249019.14
1740,0.0
1741,0.0
1742,163425.14
1743,178499.52
1744,0.0
1745,182478.5
1746,173866.14
1747,0.0
1748,206489.25
1749,160011.8
1750,117652.46
1751,0.0
1752,103473.01
1753,134019.1
1754,185977.83
1755,0.0
1756,136476.06
1757,101240.125
1758,0.0
1759,0.0
1760,160610.77
1761,146038.64
1762,0.0
1763,162490.98
1764,91056.14
1765,145917.36
1766,170616.9
1767,212682.39
1768,120838.58
1769,0.0
1770,157082.1
1771,99014.88
1772,118738.93
1773,119962.92
1774,127531.16
1775,120974.76
1776,112208.35
1777,98296.52
1778,131644.17
1779,103853.77
1780,170285.88
1781,103095.09
1782,73913.67
1783,155475.17
1784,106768.74
1785,104528.79
1786,158498.73
1787,169021.89
1788,0.0
1789,79173.516
1790,67237.26
1791,192145.77
1792,129522.875
1793,135998.72
1794,156716.56
1795,109894.305
1796,117484.336
1797,114719.2
1798,102013.266
1799,86541.55
1800,108183.56
1801,123871.52
1802,136747.36
1803,139902.22
1804,131516.11
1805,127982.76
1806,114485.92
1807,122053.734
1808,126875.3
1809,0.0
1810,128929.5
1811,0.0
1812,0.0
1813,109783.74
1814,93611.625
1815,29032.863
1816,103810.54
1817,127436.19
1818,158656.95
1819,130861.65
1820,0.0
1821,116381.99
1822,160234.72
1823,0.0
1824,0.0
1825,120517.055
1826,90936.11
1827,82113.336
1828,118644.18
1829,143016.73
1830,133085.9
1831,120108.61
1832,0.0
1833,134067.69
1834,0.0
1835,0.0
1836,98755.195
1837,0.0
1838,91729.21
1839,122121.586
1840,0.0
1841,0.0
1842,79642.57
1843,125389.08
1844,0.0
1845,140773.05
1846,144138.53
1847,0.0
1848,0.0
1849,0.0
1850,99471.3
1851,124928.99
1852,119377.87
1853,115881.1
1854,152891.81
1855,146100.03
1856,234522.75
1857,132178.42
1858,125261.25
1859,93350.23
1860,141759.55
1861,91431.28
1862,0.0
1863,0.0
1864,0.0
1865,336110.25
1866,339789.22
1867,223523.66
1868,290134.62
1869,202726.36
1870,226641.27
1871,253042.98
1872,190230.61
1873,0.0
1874,127474.88
1875,167207.69
1876,179053.77
1877,182499.56
1878,188102.55
1879,0.0
1880,119813.85
1881,246433.58
1882,0.0
1883,0.0
1884,0.0
1885,211115.08
1886,0.0
1887,203673.55
1888,250959.33
1889,172493.97
1890,107906.266
1891,123179.82
1892,81453.5
1893,110023.35
1894,0.0
1895,112404.83
1896,105424.32
1897,103996.74
1898,100896.625
1899,143810.58
1900,124608.695
1901,144491.3
1902,94284.445
1903,0.0
1904,110741.37
1905,164943.33
1906,145677.16
1907,171798.19
1908,107322.75
1909,143424.73
1910,120122.125
1911,0.0
1912,0.0
1913,168901.69
1914,42046.668
1915,306177.53
1916,28068.213
1917,241248.36
1918,127893.805
1919,160093.42
1920,146516.3
1921,371504.16
1922,330169.88
1923,0.0
1924,248073.55
1925,209721.3
1926,368530.94
1927,121230.62
1928,167590.36
1929,108676.96
1930,116262.62
1931,143037.69
1932,135413.77
1933,178952.72
1934,165203.64
1935,167780.05
1936,169881.3
1937,0.0
1938,170784.78
1939,228059.28
1940,160394.95
1941,164262.47
1942,0.0
1943,190039.75
1944,350507.97
1945,353037.25
1946,0.0
1947,280083.62
1948,0.0
1949,236300.81
1950,0.0
1951,248087.67
1952,203304.55
1953,204977.66
1954,172641.38
1955,120565.016
1956,0.0
1957,142774.38
1958,0.0
1959,131035.914
1960,95616.266
1961,118355.234
1962,88819.47
1963,97321.99
1964,100164.16
1965,137291.48
1966,127492.805
1967,275092.0
1968,371416.5
1969,359992.0
1970,362541.88
1971,436992.16
1972,369075.53
1973,301118.4
1974,334215.12
1975,406808.34
1976,273465.2
1977,335519.8
1978,318215.6
1979,318617.06
1980,181236.75
1981,338805.53
1982,204866.83
1983,187081.7
1984,164297.56
1985,0.0
1986,0.0
1987,167441.98
1988,183848.78
1989,0.0
1990,0.0
1991,207606.31
1992,221758.31
1993,0.0
1994,209029.3
1995,171574.89
1996,267912.56
1997,0.0
1998,278578.94
1999,283212.72
2000,0.0
2001,314781.7
2002,244447.69
2003,264719.44
2004,305955.6
2005,0.0
2006,192425.86
2007,253602.97
2008,204263.2
2009,196307.11
2010,205661.88
2011,0.0
2012,173353.52
2013,174523.3
2014,199525.19
2015,213826.55
2016,192485.45
2017,204940.66
2018,117665.664
2019,138214.94
2020,79976.06
2021,93615.17
2022,184389.47
2023,148193.33
2024,0.0
2025,320759.8
2026,160901.39
2027,151277.14
2028,136712.42
2029,154252.47
2030,0.0
2031,0.0
2032,256936.33
2033,247337.45
2034,157653.14
2035,214439.12
2036,192170.1
2037,196839.08
2038,298168.0
2039,212175.52
2040,0.0
2041,295609.44
2042,0.0
2043,0.0
2044,158717.16
2045,0.0
2046,116994.68
2047,130021.05
2048,146140.47
2049,127898.02
2050,0.0
2051,90570.586
2052,109143.445
2053,0.0
2054,75803.82
2055,142073.2
2056,145825.98
2057,98576.38
2058,209738.84
2059,123805.555
2060,160050.39
2061,152521.17
2062,101290.47
2063,101056.81
2064,114882.4
2065,0.0
2066,157691.19
2067,105854.56
2068,115546.35
2069,55954.94
2070,92083.625
2071,93254.75
2072,149090.12
2073,134482.42
2074,194364.39
2075,0.0
2076,114620.2
2077,127903.81
2078,105334.805
2079,134210.34
2080,97713.266
2081,102936.77
2082,0.0
2083,126025.54
2084,89859.42
2085,95401.08
2086,98605.4
2087,119463.32
2088,89346.29
2089,81526.78
2090,126902.81
2091,0.0
2092,132395.89
2093,121070.31
2094,0.0
2095,131102.48
2096,72558.13
2097,0.0
2098,140485.28
2099,36173.746
2100,0.0
2101,113166.9
2102,123394.51
2103,89342.195
2104,123756.38
2105,0.0
2106,59568.562
2107,195353.25
2108,107064.58
2109,98908.22
2110,101493.48
2111,0.0
2112,0.0
2113,110960.05
2114,111147.58
2115,142447.77
2116,102357.46
2117,131611.16
2118,100267.08
2119,87628.26
2120,132792.4
2121,0.0
2122,105453.97
2123,0.0
2124,141471.2
2125,137213.66
2126,142227.1
2127,0.0
2128,116719.3
2129,0.0
2130,108885.945
2131,145252.67
2132,0.0
2133,115427.25
2134,127013.195
2135,105302.2
2136,0.0
2137,96959.82
2138,0.0
2139,148103.19
2140,138828.1
2141,0.0
2142,0.0
2143,0.0
2144,101066.26
2145,133443.84
2146,147733.66
2147,0.0
2148,142066.2
2149,0.0
2150,194629.83
2151,104756.85
2152,0.0
2153,156703.61
2154,0.0
2155,129399.15
2156,0.0
2157,227625.88
2158,0.0
2159,221933.11
2160,181024.11
2161,242044.84
2162,343506.9
2163,370151.75
2164,0.0
2165,0.0
2166,140997.89
2167,0.0
2168,0.0
2169,179278.39
2170,209332.86
2171,0.0
2172,0.0
2173,148894.62
2174,0.0
2175,0.0
2176,0.0
2177,217793.52
2178,207299.92
2179,0.0
2180,172745.05
2181,172599.83
2182,203540.81
2183,176551.86
2184,103967.68
2185,120742.22
2186,146639.08
2187,0.0
2188,159034.8
2189,0.0
2190,0.0
2191,0.0
2192,0.0
2193,0.0
2194,0.0
2195,91075.78
2196,89747.07
2197,114741.86
2198,136445.23
2199,175836.72
2200,111676.086
2201,130259.71
2202,186628.33
2203,0.0
2204,0.0
2205,0.0
2206,111225.445
2207,171779.89
2208,202306.44
2209,170622.3
2210,117605.016
2211,103265.56
2212,119941.02
2213,0.0
2214,138527.45
2215,90117.42
2216,130574.32
2217,80287.89
2218,66917.26
