Id,SalePrice
1461,130836.18
1462,385921.8
1463,212457.8
1464,223649.53
1465,196190.3
1466,228519.64
1467,0.0
1468,216222.23
1469,204719.27
1470,162347.55
1471,248975.3
1472,143734.0
1473,135292.98
1474,210310.83
1475,164990.16
1476,336723.47
1477,251278.61
1478,273672.5
1479,272751.0
1480,362891.06
1481,287800.6
1482,236731.95
1483,203153.92
1484,206424.11
1485,219430.05
1486,242115.58
1487,293623.12
1488,254073.28
1489,219077.2
1490,239276.98
1491,246769.23
1492,107709.24
1493,249239.19
1494,267528.8
1495,261889.69
1496,281912.25
1497,229786.03
1498,219176.56
1499,224672.1
1500,213618.17
1501,0.0
1502,0.0
1503,283027.5
1504,279106.1
1505,244182.98
1506,0.0
1507,250072.0
1508,0.0
1509,186025.67
1510,161606.6
1511,168905.8
1512,175213.72
1513,0.0
1514,0.0
1515,198135.36
1516,171985.77
1517,159360.31
1518,140758.05
1519,219742.83
1520,0.0
1521,147983.52
1522,165775.83
1523,118572.01
1524,134975.77
1525,121801.01
1526,129095.69
1527,139652.9
1528,173935.02
1529,144819.45
1530,212073.0
1531,164617.92
1532,0.0
1533,143638.92
1534,171480.31
1535,159837.66
1536,0.0
1537,63032.25
1538,186947.4
1539,239646.36
1540,0.0
1541,174800.0
1542,206796.72
1543,0.0
1544,98085.68
1545,152026.2
1546,130298.53
1547,129548.84
1548,153112.48
1549,144464.66
1550,145930.58
1551,142347.36
1552,164637.77
1553,0.0
1554,145613.1
1555,157696.7
1556,70347.74
1557,0.0
1558,112994.695
1559,0.0
1560,97347.57
1561,0.0
1562,156639.58
1563,153072.89
1564,0.0
1565,157291.55
1566,0.0
1567,100218.805
1568,0.0
1569,128188.12
1570,148375.98
1571,120460.49
1572,168274.75
1573,230978.05
1574,0.0
1575,180387.86
1576,284233.75
1577,208003.47
1578,192572.77
1579,166829.38
1580,0.0
1581,174643.12
1582,151321.36
1583,268675.8
1584,246401.12
1585,0.0
1586,84776.35
1587,135443.48
1588,166263.78
1589,62265.703
1590,152870.73
1591,0.0
1592,108135.36
1593,0.0
1594,0.0
1595,0.0
1596,202252.69
1597,167699.38
1598,217238.98
1599,206989.08
1600,209298.61
1601,67761.59
1602,110145.664
1603,56357.977
1604,257756.14
1605,253769.86
1606,191235.42
1607,0.0
1608,253806.1
1609,219526.64
1610,207948.69
1611,140511.75
1612,203305.83
1613,0.0
1614,163199.33
1615,0.0
1616,0.0
1617,138019.9
1618,132277.77
1619,173781.31
1620,134284.97
1621,168195.52
1622,204990.83
1623,267228.3
1624,228623.89
1625,136863.84
1626,188593.66
1627,221704.2
1628,0.0
1629,193099.73
1630,322421.1
1631,246389.9
1632,247824.56
1633,222658.0
1634,216397.39
1635,0.0
1636,185026.83
1637,183721.52
1638,0.0
1639,200167.7
1640,0.0
1641,193593.7
1642,262003.42
1643,0.0
1644,0.0
1645,0.0
1646,183557.03
1647,191625.81
1648,0.0
1649,0.0
1650,159357.31
1651,149761.05
1652,143119.48
1653,138259.33
1654,211118.7
1655,200394.48
1656,201380.39
1657,207138.36
1658,217178.28
1659,170695.39
1660,0.0
1661,356841.62
1662,315059.06
1663,321181.38
1664,337105.5
1665,293012.03
1666,276448.84
1667,322235.75
1668,310679.4
1669,295724.72
1670,311014.44
1671,251639.62
1672,331626.0
1673,301646.75
1674,261808.08
1675,225377.06
1676,239304.27
1677,222531.42
1678,374906.75
1679,309747.88
1680,298190.7
1681,269238.06
1682,268487.84
1683,212922.9
1684,220922.92
1685,233881.7
1686,206976.8
1687,222089.33
1688,235030.64
1689,244974.97
1690,0.0
1691,0.0
1692,0.0
1693,219342.8
1694,224634.89
1695,203142.05
1696,0.0
1697,211060.66
1698,282695.56
1699,0.0
1700,251601.11
1701,0.0
1702,261331.77
1703,262465.8
1704,272564.72
1705,271772.8
1706,269911.06
1707,0.0
1708,237914.05
1709,283928.25
1710,240351.48
1711,282156.25
1712,272479.0
1713,264963.3
1714,248502.11
1715,255539.8
1716,208339.7
1717,201053.81
1718,0.0
1719,260181.17
1720,254042.48
1721,202587.89
1722,0.0
1723,192001.2
1724,239271.77
1725,271735.1
1726,202756.67
1727,200758.14
1728,226266.97
1729,0.0
1730,169381.3
1731,151059.67
1732,0.0
1733,0.0
1734,0.0
1735,0.0
1736,140477.39
1737,0.0
1738,0.0
1739,290067.94
1740,0.0
1741,0.0
1742,219242.83
1743,232316.14
1744,0.0
1745,217227.03
1746,239022.64
1747,0.0
1748,237819.83
1749,173664.11
1750,170700.7
1751,0.0
1752,149748.61
1753,175206.53
1754,208446.28
1755,0.0
1756,174516.67
1757,133667.31
1758,0.0
1759,0.0
1760,170198.22
1761,150367.62
1762,0.0
1763,177397.95
1764,139653.83
1765,189058.89
1766,190169.27
1767,204351.73
1768,151918.2
1769,0.0
1770,194613.03
1771,149837.66
1772,130874.305
1773,130471.67
1774,93506.96
1775,168110.72
1776,124829.79
1777,123737.06
1778,165498.19
1779,128466.57
1780,191227.27
1781,143133.56
1782,121593.12
1783,189679.55
1784,129218.42
1785,111623.984
1786,158829.83
1787,217814.72
1788,0.0
1789,100609.79
1790,99361.76
1791,217227.58
1792,146119.73
1793,157441.81
1794,174351.73
1795,129876.87
1796,148461.08
1797,135032.02
1798,142531.98
1799,133304.3
1800,130269.945
1801,151447.3
1802,164313.98
1803,187999.56
1804,166223.19
1805,159405.19
1806,108228.914
1807,126434.19
1808,148676.0
1809,0.0
1810,136315.47
1811,0.0
1812,0.0
1813,136638.7
1814,126874.07
1815,38784.492
1816,140730.92
1817,156877.2
1818,190091.14
1819,139004.86
1820,0.0
1821,146973.39
1822,178881.64
1823,0.0
1824,0.0
1825,163025.8
1826,124669.664
1827,130627.64
1828,160633.17
1829,187898.08
1830,117078.82
1831,154064.61
1832,0.0
1833,166300.9
1834,0.0
1835,0.0
1836,144143.73
1837,0.0
1838,94480.086
1839,146296.66
1840,0.0
1841,0.0
1842,78558.055
1843,162500.14
1844,0.0
1845,152891.2
1846,155049.83
1847,0.0
1848,0.0
1849,0.0
1850,117650.375
1851,150177.52
1852,124095.914
1853,172210.62
1854,204229.33
1855,163441.27
1856,249492.95
1857,126724.586
1858,163878.66
1859,113206.68
1860,151032.72
1861,116910.805
1862,0.0
1863,0.0
1864,0.0
1865,301882.8
1866,302618.94
1867,247960.81
1868,270812.75
1869,234073.36
1870,258448.95
1871,253423.98
1872,222385.95
1873,0.0
1874,157716.52
1875,204864.89
1876,219040.95
1877,224170.11
1878,197655.45
1879,0.0
1880,167902.98
1881,260137.14
1882,0.0
1883,0.0
1884,0.0
1885,225935.23
1886,0.0
1887,213870.14
1888,247913.45
1889,211272.61
1890,125154.586
1891,177308.77
1892,97979.1
1893,114150.03
1894,0.0
1895,133815.55
1896,126984.15
1897,146002.39
1898,158085.42
1899,164916.78
1900,167829.39
1901,155239.19
1902,114379.99
1903,0.0
1904,135466.14
1905,176586.83
1906,109817.32
1907,162887.45
1908,156696.11
1909,184431.61
1910,170574.73
1911,0.0
1912,0.0
1913,164343.2
1914,76447.37
1915,279536.72
1916,27627.535
1917,261704.39
1918,159388.61
1919,165927.31
1920,191291.77
1921,312928.75
1922,292527.7
1923,0.0
1924,225315.2
1925,270551.03
1926,322915.5
1927,146786.16
1928,203557.14
1929,162368.73
1930,152553.14
1931,165665.64
1932,165356.95
1933,212868.42
1934,210576.39
1935,206741.55
1936,224692.86
1937,0.0
1938,200317.48
1939,241223.34
1940,198771.67
1941,223103.3
1942,0.0
1943,227074.64
1944,308981.38
1945,313684.8
1946,0.0
1947,192198.67
1948,0.0
1949,230758.73
1950,0.0
1951,245842.44
1952,223636.23
1953,205574.06
1954,207478.77
1955,151590.2
1956,0.0
1957,186141.17
1958,0.0
1959,169276.8
1960,138386.08
1961,153975.55
1962,138160.55
1963,152585.45
1964,148466.36
1965,202492.47
1966,195404.23
1967,263353.94
1968,313531.53
1969,321770.0
1970,319058.9
1971,374188.97
1972,318530.75
1973,302098.94
1974,300102.97
1975,548961.56
1976,272541.0
1977,299857.1
1978,310296.88
1979,287277.44
1980,197832.4
1981,301574.44
1982,232466.52
1983,223622.95
1984,221026.11
1985,0.0
1986,0.0
1987,217926.23
1988,219357.14
1989,0.0
1990,0.0
1991,229966.2
1992,246315.9
1993,0.0
1994,266293.66
1995,221506.25
1996,260231.95
1997,0.0
1998,272198.06
1999,267129.84
2000,0.0
2001,279194.16
2002,264523.66
2003,284552.56
2004,296505.78
2005,0.0
2006,236209.7
2007,273504.38
2008,226359.3
2009,236891.73
2010,251864.66
2011,0.0
2012,221413.08
2013,228590.08
2014,237114.2
2015,217105.62
2016,229539.66
2017,247845.19
2018,143995.27
2019,150000.8
2020,98971.22
2021,142510.56
2022,201789.73
2023,185236.84
2024,0.0
2025,301986.03
2026,231168.39
2027,212032.12
2028,222519.48
2029,213290.23
2030,0.0
2031,0.0
2032,268352.8
2033,273339.94
2034,221759.73
2035,257284.61
2036,235783.86
2037,233165.48
2038,294952.62
2039,245562.94
2040,0.0
2041,275038.78
2042,0.0
2043,0.0
2044,173381.98
2045,0.0
2046,131220.3
2047,162689.83
2048,167291.84
2049,146472.89
2050,0.0
2051,127571.27
2052,147348.98
2053,0.0
2054,180628.44
2055,171373.77
2056,154662.61
2057,136048.28
2058,217529.39
2059,137836.19
2060,175284.62
2061,185553.48
2062,134061.89
2063,110858.22
2064,150708.8
2065,0.0
2066,153181.7
2067,135353.75
2068,126339.1
2069,96644.44
2070,145909.67
2071,133258.1
2072,182319.55
2073,165986.61
2074,239469.36
2075,0.0
2076,166438.0
2077,115038.93
2078,123857.945
2079,173934.98
2080,129336.45
2081,124385.68
2082,0.0
2083,163074.88
2084,120371.125
2085,137257.34
2086,114670.5
2087,149970.2
2088,123894.45
2089,125070.38
2090,118820.09
2091,0.0
2092,153624.42
2093,106421.04
2094,0.0
2095,131085.75
2096,92836.73
2097,0.0
2098,123186.336
2099,90663.836
2100,0.0
2101,100461.664
2102,173520.69
2103,118899.31
2104,134383.61
2105,0.0
2106,73290.88
2107,154514.27
2108,121215.25
2109,139088.14
2110,130376.12
2111,0.0
2112,0.0
2113,131986.86
2114,215713.58
2115,163243.0
2116,133387.2
2117,180423.75
2118,125441.12
2119,137467.17
2120,168734.92
2121,0.0
2122,130598.805
2123,0.0
2124,184364.72
2125,176933.05
2126,175898.14
2127,0.0
2128,112525.555
2129,0.0
2130,134082.67
2131,140312.83
2132,0.0
2133,158651.64
2134,155269.81
2135,146060.75
2136,0.0
2137,128195.98
2138,0.0
2139,173566.42
2140,158957.7
2141,0.0
2142,0.0
2143,0.0
2144,112695.09
2145,151710.33
2146,167766.36
2147,0.0
2148,182237.05
2149,0.0
2150,225377.72
2151,146890.69
2152,0.0
2153,144853.2
