Id,SalePrice
1461,120241.17
1462,159009.02
1463,173115.7
1464,182655.44
1465,174035.58
1466,167239.27
1467,0.0
1468,159180.23
1469,177894.23
1470,119128.7
1471,206174.48
1472,94096.04
1473,90392.24
1474,141524.14
1475,103540.51
1476,355586.84
1477,233727.73
1478,287797.72
1479,277352.06
1480,450052.38
1481,299981.38
1482,195345.61
1483,175802.47
1484,158651.56
1485,184650.08
1486,190608.39
1487,300779.7
1488,229149.56
1489,183044.73
1490,253095.45
1491,183653.16
1492,89359.555
1493,182016.89
1494,277958.2
1495,261972.52
1496,248027.11
1497,172546.66
1498,157246.36
1499,165887.14
1500,151733.92
1501,0.0
1502,0.0
1503,296480.84
1504,242660.67
1505,228845.44
1506,0.0
1507,234439.58
1508,0.0
1509,146489.58
1510,135371.75
1511,145555.23
1512,176580.02
1513,0.0
1514,0.0
1515,198518.61
1516,156077.69
1517,156517.81
1518,117059.41
1519,218990.23
1520,0.0
1521,128442.195
1522,174556.16
1523,96546.45
1524,120967.31
1525,113907.01
1526,86491.49
1527,97285.54
1528,136457.23
1529,137160.58
1530,182706.7
1531,114853.016
1532,0.0
1533,141151.4
1534,122926.02
1535,148096.28
1536,0.0
1537,43220.355
1538,150692.33
1539,209428.84
1540,0.0
1541,131257.7
1542,138034.02
1543,0.0
1544,83300.37
1545,99987.04
1546,130511.06
1547,134757.3
1548,124327.49
1549,104910.13
1550,128962.13
1551,119434.69
1552,127507.305
1553,0.0
1554,119153.53
1555,166181.84
1556,71659.27
1557,0.0
1558,99946.695
1559,0.0
1560,122234.18
1561,0.0
1562,121944.92
1563,114788.88
1564,0.0
1565,134410.11
1566,0.0
1567,74929.78
1568,0.0
1569,136873.61
1570,140444.73
1571,113956.33
1572,136809.27
1573,240067.06
1574,0.0
1575,224124.86
1576,256699.14
1577,178215.08
1578,135522.89
1579,126785.67
1580,0.0
1581,153082.58
1582,118912.21
1583,289395.25
1584,209102.72
1585,0.0
1586,61138.61
1587,99353.14
1588,142774.61
1589,91957.3
1590,132173.28
1591,0.0
