Id,SalePrice
1461,127143.8
1462,628674.1
1463,199561.2
1464,210134.31
1465,202561.64
1466,194035.28
1467,0.0
1468,182955.95
1469,209492.61
1470,120827.84
1471,255499.34
1472,115065.055
1473,104042.49
1474,164840.03
1475,124812.99
1476,388154.16
1477,272007.1
1478,299276.94
1479,300618.12
1480,432165.44
1481,346934.2
1482,229631.39
1483,205770.8
1484,178936.03
1485,195733.33
1486,224365.36
1487,348008.5
1488,277142.4
1489,222523.94
1490,268008.22
1491,217562.67
1492,102218.23
1493,193839.44
1494,296131.34
1495,315416.94
1496,290881.66
1497,210297.28
1498,187771.89
1499,193311.03
1500,172689.14
1501,0.0
1502,0.0
1503,282440.84
1504,271532.16
1505,269909.2
1506,0.0
1507,283505.16
1508,0.0
1509,171202.34
1510,155426.03
1511,154212.42
1512,207122.34
1513,0.0
1514,0.0
1515,235458.34
1516,189209.86
1517,154840.17
1518,142473.78
1519,159113.84
1520,0.0
1521,150087.97
1522,191697.06
1523,120670.875
1524,138561.75
1525,141744.39
1526,101981.63
1527,118863.52
1528,140614.28
1529,144330.3
1530,216902.38
1531,111905.98
1532,0.0
1533,184858.66
1534,142640.98
1535,174505.03
1536,0.0
1537,42663.703
1538,203588.97
1539,248285.06
1540,0.0
1541,154112.5
1542,189683.62
1543,0.0
1544,95749.49
1545,105808.28
1546,133080.83
1547,138102.06
1548,138588.69
1549,105377.05
1550,136288.72
1551,150396.72
1552,175478.03
1553,0.0
1554,131712.78
1555,173886.62
1556,100091.695
1557,0.0
1558,91118.984
1559,0.0
1560,156216.48
1561,0.0
1562,124791.766
1563,136608.3
1564,0.0
1565,153371.77
1566,0.0
1567,94063.25
1568,0.0
1569,96471.02
1570,110880.48
1571,118651.46
1572,154984.72
1573,296424.38
1574,0.0
1575,264952.06
1576,291605.47
1577,202656.47
1578,168364.28
1579,151450.86
1580,0.0
1581,167775.58
1582,129535.27
1583,330558.06
1584,237104.44
1585,0.0
1586,99927.766
1587,110312.664
1588,163296.62
1589,109857.23
1590,153617.72
1591,0.0
1592,121237.1
1593,0.0
1594,0.0
1595,0.0
1596,224067.33
1597,165609.9
1598,205436.44
1599,187075.81
1600,176073.6
1601,80046.76
1602,130006.336
1603,107369.17
1604,282364.97
1605,280121.97
1606,149633.88
1607,0.0
1608,238397.67
1609,214904.72
1610,153744.64
1611,143520.1
1612,188703.81
1613,0.0
1614,124279.09
1615,0.0
1616,0.0
1617,91016.05
1618,129581.85
1619,155648.31
1620,122285.13
1621,160230.38
1622,152798.16
1623,274687.53
1624,252456.36
1625,129165.51
1626,187436.25
1627,201221.08
1628,0.0
1629,126141.586
1630,401023.97
1631,211870.16
1632,255782.31
1633,183276.19
1634,206206.56
1635,0.0
1636,157717.72
1637,216108.12
1638,0.0
1639,201952.66
1640,0.0
1641,195582.34
1642,280521.03
1643,0.0
1644,0.0
1645,0.0
1646,169146.66
1647,170642.72
1648,0.0
1649,0.0
1650,109109.13
1651,130298.24
1652,116678.75
1653,124382.73
1654,165622.66
1655,169336.28
1656,157142.16
1657,168289.9
1658,169576.94
1659,139869.81
1660,0.0
1661,442599.62
1662,415738.88
1663,397966.38
1664,460281.4
1665,341261.62
1666,334478.12
1667,388785.62
1668,366627.88
1669,339165.34
1670,381578.78
1671,287489.7
1672,438151.16
1673,314238.3
1674,279121.03
1675,218275.06
1676,230006.72
1677,238282.84
1678,431837.7
1679,385764.8
1680,354431.5
1681,281104.56
1682,320245.34
1683,199701.31
1684,198298.5
1685,192162.06
1686,186581.17
1687,181050.66
1688,215253.92
1689,220318.47
1690,0.0
1691,0.0
1692,0.0
1693,153897.19
1694,197259.25
1695,165606.58
1696,0.0
1697,170733.19
1698,345793.75
1699,0.0
1700,263928.53
1701,0.0
1702,270605.88
1703,272911.38
1704,327964.34
1705,253991.53
1706,391798.06
1707,0.0
1708,223255.12
1709,297358.94
1710,262799.8
1711,305669.7
1712,297660.8
1713,331148.3
1714,267921.9
1715,233394.69
1716,201207.88
1717,179820.53
1718,0.0
1719,224076.1
1720,247257.1
1721,190099.72
1722,0.0
1723,170683.0
1724,253523.94
1725,261190.2
1726,189422.34
1727,187278.0
1728,190579.8
1729,0.0
1730,160914.66
1731,164492.12
1732,0.0
1733,0.0
1734,0.0
1735,0.0
1736,138608.84
1737,0.0
1738,0.0
1739,312253.6
1740,0.0
1741,0.0
1742,201394.31
1743,198465.12
1744,0.0
1745,234844.44
1746,221567.75
1747,0.0
1748,255295.5
1749,122234.69
1750,134179.61
1751,0.0
1752,138131.9
1753,157457.9
1754,214782.1
1755,0.0
1756,190003.88
1757,131392.58
1758,0.0
1759,0.0
1760,198493.38
1761,162668.64
1762,0.0
1763,182460.03
1764,138590.69
1765,228943.5
1766,212384.6
1767,291843.03
1768,167792.66
1769,0.0
1770,172694.16
1771,113591.29
1772,153855.62
1773,143483.38
