Id,SalePrice
1461,116099.586
1462,173611.61
1463,183722.6
1464,201918.69
1465,172467.77
1466,191715.8
1467,0.0
1468,185740.36
1469,187628.94
1470,130965.63
1471,199966.33
1472,110290.98
1473,112228.586
1474,158988.81
1475,120146.62
1476,315322.94
1477,229258.8
1478,327150.2
1479,308043.88
1480,404235.25
1481,277512.0
1482,195827.3
1483,178829.98
1484,167456.77
1485,209456.23
1486,209117.33
1487,281121.2
1488,236119.84
1489,182111.05
1490,239129.89
1491,210764.0
1492,75152.17
1493,266188.38
1494,289978.25
1495,268391.22
1496,279074.34
1497,163889.77
1498,169134.52
1499,167625.58
1500,162017.55
1501,0.0
1502,0.0
1503,266503.47
1504,233444.73
1505,212499.36
1506,0.0
1507,231953.12
1508,0.0
1509,167957.8
1510,147153.02
1511,161452.39
1512,172666.92
1513,0.0
1514,0.0
1515,188882.98
1516,155664.27
1517,172842.61
1518,118017.79
1519,209834.02
1520,0.0
1521,129108.88
1522,181409.61
1523,105092.77
1524,107473.56
1525,102093.305
1526,99993.49
1527,97808.51
1528,152118.58
1529,145505.52
1530,194450.67
1531,168335.78
1532,0.0
1533,140788.8
1534,154655.39
1535,156440.94
1536,0.0
1537,65392.1
1538,136632.12
1539,224511.11
1540,0.0
1541,161021.39
1542,146324.8
1543,0.0
1544,85559.734
1545,109449.34
1546,142314.55
1547,139697.44
1548,125453.055
1549,123831.195
1550,140336.61
1551,130845.67
1552,143399.02
1553,0.0
1554,122235.04
1555,159821.5
1556,94995.29
1557,0.0
1558,115682.65
1559,0.0
1560,149673.1
1561,0.0
1562,148699.61
1563,118689.984
1564,0.0
1565,156698.67
1566,0.0
1567,76894.15
1568,0.0
1569,150888.58
1570,156752.86
1571,129446.9
1572,153668.62
1573,220698.6
1574,0.0
1575,209259.11
1576,263742.12
1577,184536.45
1578,168054.94
1579,137291.39
1580,0.0
1581,171442.88
1582,133463.58
1583,261343.84
1584,220633.8
1585,0.0
1586,93182.555
1587,101105.12
1588,145489.28
1589,97054.586
1590,138568.4
1591,0.0
1592,123644.61
1593,0.0
1594,0.0
1595,0.0
1596,222115.11
1597,165495.69
1598,201411.42
1599,175137.67
1600,170689.81
1601,107548.11
1602,128911.64
1603,85735.1
1604,265377.2
1605,240183.53
1606,162082.47
1607,0.0
1608,241923.27
1609,188185.02
1610,167175.84
1611,139875.47
1612,190261.08
1613,0.0
1614,140319.16
1615,0.0
1616,0.0
1617,108627.92
1618,134848.28
1619,150831.05
1620,175484.73
1621,141442.78
1622,166906.4
1623,237069.14
1624,210728.3
1625,125304.57
1626,177891.8
1627,203990.19
1628,0.0
1629,189440.58
1630,370037.62
1631,244085.11
1632,214052.39
1633,191567.36
1634,205425.58
1635,0.0
1636,178191.6
1637,199542.2
1638,0.0
1639,177797.75
1640,0.0
1641,191248.23
1642,256293.39
1643,0.0
1644,0.0
1645,0.0
1646,178551.42
1647,172799.83
1648,0.0
1649,0.0
1650,111703.73
1651,129345.11
1652,119533.99
1653,117241.016
1654,155016.2
1655,159497.02
1656,157342.56
1657,148076.11
1658,165187.36
1659,112012.055
1660,0.0
1661,430910.8
1662,330376.7
1663,371910.44
1664,426247.94
1665,311007.38
1666,330664.53
1667,342630.62
1668,362820.62
1669,351745.9
1670,365637.94
1671,238671.42
1672,394795.8
1673,286351.3
1674,231971.89
1675,194646.48
1676,197254.83
1677,195733.55
1678,401278.44
1679,378367.62
1680,311072.94
1681,260866.47
1682,308323.53
1683,181281.27
1684,202505.7
1685,210878.58
1686,183285.3
1687,198148.42
1688,212631.55
1689,214456.73
1690,0.0
1691,0.0
1692,0.0
1693,194917.81
1694,206138.42
1695,179857.53
1696,0.0
1697,185882.19
1698,313765.6
1699,0.0
1700,237884.62
1701,0.0
