Id,SalePrice
1461,105353.58
1462,234766.33
1463,164479.75
1464,176101.33
1465,163752.25
1466,164577.05
1467,0.0
1468,162753.61
1469,171355.4
1470,105961.766
1471,167282.36
1472,98254.21
1473,93957.34
1474,141641.17
1475,98646.36
1476,348101.28
1477,217054.42
1478,307845.53
1479,320290.22
1480,429703.66
1481,260844.06
1482,193947.44
1483,157353.92
1484,152688.27
1485,179105.52
1486,185389.1
1487,287179.97
1488,206645.94
1489,165668.58
1490,209743.64
1491,191001.3
1492,81268.52
1493,211105.88
1494,294223.38
1495,244637.56
1496,230697.16
1497,143983.11
1498,157283.44
1499,141680.27
1500,144070.16
1501,0.0
1502,0.0
1503,277042.56
1504,220028.02
1505,191862.1
1506,0.0
1507,223371.8
1508,0.0
1509,148332.19
1510,132500.28
1511,138363.98
1512,165313.2
1513,0.0
1514,0.0
1515,184646.34
1516,157035.1
1517,138338.36
1518,110134.17
1519,192327.58
1520,0.0
1521,116209.47
1522,170305.22
1523,97273.805
1524,108198.55
1525,98222.96
1526,86350.93
1527,92085.41
1528,135769.34
1529,126511.71
1530,167791.48
1531,147251.83
1532,0.0
1533,138435.83
1534,125820.87
1535,155307.78
1536,0.0
1537,59703.977
1538,133516.14
1539,210438.69
1540,0.0
1541,135983.9
1542,130413.61
1543,0.0
1544,77860.47
1545,99437.734
1546,139897.08
1547,135199.2
1548,117229.16
1549,102688.766
1550,135795.27
1551,117584.414
1552,144713.95
1553,0.0
1554,110298.086
1555,156419.83
1556,72490.27
1557,0.0
1558,97159.67
1559,0.0
1560,122665.88
1561,0.0
1562,136968.53
1563,111175.34
1564,0.0
1565,137530.69
1566,0.0
1567,74332.945
1568,0.0
1569,144912.6
1570,139733.86
1571,97026.17
1572,130173.05
1573,199741.52
1574,0.0
1575,189290.6
1576,258789.17
1577,171262.4
1578,150984.33
1579,114103.695
1580,0.0
1581,158509.69
1582,125748.27
1583,271782.2
1584,193746.75
1585,0.0
1586,106699.66
1587,98961.84
1588,134818.39
1589,89187.94
1590,123595.34
1591,0.0
1592,119533.125
1593,0.0
1594,0.0
1595,0.0
1596,202851.9
1597,167763.11
1598,171343.16
1599,145706.14
1600,159363.72
1601,99669.24
1602,118179.01
1603,78562.13
1604,247500.72
1605,223318.23
1606,150157.77
1607,0.0
1608,209524.0
1609,166390.62
1610,146063.39
1611,124647.67
1612,174132.36
1613,0.0
1614,120252.84
1615,0.0
1616,0.0
1617,89222.29
1618,120687.59
1619,136981.5
1620,163247.2
1621,130569.375
1622,152549.66
1623,242852.11
1624,199642.81
1625,109894.91
1626,167998.12
